N,E [H]
1,-15.482816508539745
2,-15.492330345230975
3,-15.493281653931716
4,-15.494568680573904
5,-15.49589028211243
6,-15.496550907038195
7,-15.49685826677008
8,-15.497342983354741
9,-15.50119804003897
10,-15.501403720312037
11,-15.501855208598009
12,-15.50252277577155
13,-15.503143755070715
14,-15.504209971412225
15,-15.50477869410278
16,-15.504797214592438
17,-15.508147142439134
18,-15.509830315523788
19,-15.510891765734117
20,-15.511232058465287
21,-15.511400749234124
22,-15.516000223213549
23,-15.516012360765625
24,-15.516137435351752
25,-15.51626884833444
26,-15.51753003675884
27,-15.517544329136728
28,-15.519245655788128
29,-15.519682973990207
30,-15.520236215518098
31,-15.520541187315818
32,-15.521952520404982
33,-15.521978627504376
34,-15.522667949914824
35,-15.522840526175687
36,-15.52286690174096
37,-15.523025427726234
38,-15.523362915121425
39,-15.523799508464615
40,-15.52387826950728
41,-15.52426373371624
42,-15.524822872010299
43,-15.524850636342576
44,-15.524902833875613
45,-15.524996869603429
46,-15.525241322198625
47,-15.52542807652361
48,-15.525442884974124
49,-15.525511349380137
50,-15.526398168579306
51,-15.526431302958292
52,-15.52649997821667
53,-15.526665343951814
54,-15.526697498768948
55,-15.527261156099494
56,-15.527506588749892
57,-15.527644685824251
58,-15.527781166498047
59,-15.527793976990733
60,-15.527812435371576
61,-15.528325604481417
62,-15.528390887783239
63,-15.528510406337114
64,-15.528607981442317
65,-15.528700057075426
66,-15.528727487850194
67,-15.528935554911351
68,-15.529098179825858
69,-15.529131112061684
70,-15.52915336135697
71,-15.529638005435075
72,-15.529704042858803
73,-15.529991181362124
74,-15.53003810499225
75,-15.530052793167894
76,-15.530070912502788
77,-15.53020778819671
78,-15.530209844956111
79,-15.530291362900734
80,-15.530398367030315
81,-15.530411380179032
82,-15.530557448680828
83,-15.530621412208186
84,-15.530648688152187
85,-15.530729975141291
86,-15.531025218695817
87,-15.531242771619818
88,-15.531280020567227
89,-15.53128202747763
90,-15.531397489580018
91,-15.53168304248445
92,-15.531787119190179
93,-15.53179661593887
94,-15.53183686645407
95,-15.531906332943711
96,-15.53196784394239
97,-15.531977442345461
98,-15.532148113641787
99,-15.532293097504704
100,-15.53229356642712
101,-15.532317111237942
