N,E [H]
1,-14.548739101083253
2,-14.561410016775996
3,-14.568202388625117
4,-14.572154254659036
5,-14.573802570591825
6,-14.5775757513044
7,-14.582174483370215
8,-14.585040511318827
9,-14.587995792826188
10,-14.588041903764793
11,-14.58877949433515
12,-14.58976388337476
13,-14.589953033640365
14,-14.590427570920102
15,-14.591803893903338
16,-14.592064959431246
17,-14.592113379016398
18,-14.59267660019934
19,-14.592676856893593
20,-14.59271056090904
21,-14.592959012251848
22,-14.593059781719958
23,-14.593065283060884
24,-14.593086294222237
25,-14.593114561564695
26,-14.593126003604917
27,-14.593234502226931
28,-14.593844520247954
29,-14.593925033947047
30,-14.593943194010052
31,-14.593995629578362
32,-14.594025346238835
33,-14.594241350575244
34,-14.594255105403189
35,-14.594275967705052
36,-14.594291189989452
37,-14.594294558714104
38,-14.5942989988415
39,-14.594302183146826
40,-14.594303301017675
41,-14.594306224292811
42,-14.59430865327102
43,-14.594309511281319
44,-14.594312849445867
45,-14.594353199359283
46,-14.594355502242903
47,-14.594430449272407
48,-14.59444163793253
49,-14.594450183310649
50,-14.59446081880592
51,-14.594479887998462
