N,E [H]
1,-14.592522760141987
2,-14.603825957077223
3,-14.611952582453034
4,-14.61744081030172
5,-14.620770719896448
6,-14.624015586375881
7,-14.625118286392235
8,-14.627147300468561
9,-14.628388499418776
10,-14.629414137047968
11,-14.629750447739156
12,-14.630188985640393
13,-14.630287476226348
14,-14.630487889963899
15,-14.630677726871285
16,-14.630712961495819
17,-14.630775769990995
18,-14.6308790706203
19,-14.630893574260842
20,-14.630914557996856
21,-14.630924061195996
22,-14.630976260328282
23,-14.630990533781928
24,-14.631011812097476
25,-14.631039723014327
26,-14.631042199872706
27,-14.631055581082038
28,-14.631070303918094
29,-14.631084289022976
30,-14.631104898253797
31,-14.631124721573414
32,-14.631142996066528
33,-14.631156218842019
34,-14.631178924143125
35,-14.63120393435552
36,-14.631217141108031
37,-14.631220045159163
38,-14.63122727200974
39,-14.631234318215668
40,-14.631252522269076
41,-14.631263048177397
42,-14.631266291373057
43,-14.631272379597325
44,-14.631280772251651
45,-14.631286101063008
46,-14.631290186106371
47,-14.631293627750258
48,-14.631298012471674
49,-14.631300602900758
50,-14.631305575970986
51,-14.631306855547903
