N,E [H]
1,-15.504728697794505
2,-15.506996456155859
3,-15.510271595633947
4,-15.51172528210014
5,-15.512378179586655
6,-15.512484397566464
7,-15.513933235041618
8,-15.51413523006294
9,-15.515354063596615
10,-15.515433217488933
11,-15.516132228927727
12,-15.516527402880044
13,-15.51672000213512
14,-15.517461119364217
15,-15.518569903385618
16,-15.519539385110269
17,-15.520340941624045
18,-15.520540208911317
19,-15.520794069114839
20,-15.52082292584522
21,-15.521089193768717
22,-15.521347608878596
23,-15.52174387660289
24,-15.522024751975078
25,-15.522097509489054
26,-15.52243663405689
27,-15.522474726432474
28,-15.522674182281934
29,-15.522978286204319
30,-15.52321603702327
31,-15.523529833789073
32,-15.523625082341823
33,-15.524013830732668
34,-15.524013886919814
35,-15.524407330802443
36,-15.524606821942603
37,-15.524610778761323
38,-15.524829134301077
39,-15.525035994888698
40,-15.525053181168234
41,-15.525126877114493
42,-15.525258027718415
43,-15.52545546657244
44,-15.525556851072476
45,-15.525695624291924
46,-15.526028802022825
47,-15.526107816415637
48,-15.526156236200162
49,-15.526200574705841
50,-15.526285569834323
51,-15.526286601907369
52,-15.526348306179987
53,-15.526539805688945
54,-15.526586740557297
55,-15.52659441244083
56,-15.52663831034153
57,-15.526657203272823
58,-15.526695591061726
59,-15.526729253652267
60,-15.526749460758376
61,-15.5268103135664
62,-15.526936826929768
63,-15.526994753196805
64,-15.527021790243278
65,-15.52706713446231
66,-15.527094905141523
67,-15.527104344630732
68,-15.527161319549771
69,-15.527189699268082
70,-15.527234308775483
71,-15.527322868366593
72,-15.52734991682219
73,-15.527419780645902
74,-15.527424070742232
75,-15.52746383849031
76,-15.527473717541502
77,-15.527519612241335
78,-15.527560904802886
79,-15.527578429980023
80,-15.52758979835488
81,-15.527610444289682
82,-15.527649646202887
83,-15.527657081492483
84,-15.527674433480165
85,-15.527702374739077
86,-15.527702439593627
87,-15.527711683570598
88,-15.52772311308471
89,-15.527742311286048
90,-15.527746763549311
91,-15.527760285043522
92,-15.52776240051862
93,-15.527763380219364
94,-15.527793149363188
95,-15.527804798373577
96,-15.527805877590467
97,-15.527826561263925
98,-15.527833835261577
99,-15.527839456831659
100,-15.527847952167903
101,-15.527848928729847
