N,E [H]
1,-14.619961334087726
2,-14.63233510622319
3,-14.640538726333942
4,-14.644531959489834
5,-14.64587303384923
6,-14.647364542402391
7,-14.64948380730939
8,-14.649485157726154
9,-14.6506978790612
10,-14.650727025481697
11,-14.65094400046718
12,-14.651590136869391
13,-14.651776292166204
14,-14.65177639923796
15,-14.651855197940913
16,-14.651858751368199
17,-14.651892004563145
18,-14.651906876453339
19,-14.652013417784334
20,-14.652131668917198
21,-14.652372440152705
22,-14.652726656445855
23,-14.652757931316275
24,-14.652762635582624
25,-14.652775189437284
26,-14.652788449339347
27,-14.652790241778222
28,-14.652873920157303
29,-14.652891377556235
30,-14.652895783537447
31,-14.652920577856134
32,-14.652925259096266
33,-14.652960736213744
34,-14.65302660202993
35,-14.653033949071807
36,-14.653069061996932
37,-14.653091885689946
38,-14.653113886153418
39,-14.653132878098905
40,-14.653132951418465
41,-14.65314958956658
42,-14.653151083947204
43,-14.653156414326634
44,-14.653158615659535
45,-14.653158978396766
46,-14.653161223162693
47,-14.653174712952131
48,-14.653174735866413
49,-14.653174806348693
50,-14.653183780852139
51,-14.653187980955577
