N,E [H]
1,-14.586738602499398
2,-14.594956856311557
3,-14.600305339121478
4,-14.60828683065473
5,-14.610361875229167
6,-14.610451623719154
7,-14.611626245173145
8,-14.611670937000085
9,-14.611781632645982
10,-14.62228471072316
11,-14.624961912756707
12,-14.625139576456315
13,-14.626364291408892
14,-14.626364475813805
15,-14.626365044228951
16,-14.627413229798982
17,-14.627622736827961
18,-14.6279395468314
19,-14.62838561196422
20,-14.629236016685478
21,-14.62980054635942
22,-14.63018968711369
23,-14.631979906919609
24,-14.63198405141636
25,-14.631989120069884
26,-14.632005080124866
27,-14.632044407514515
28,-14.632051745177934
29,-14.632053769424255
30,-14.632092352759713
31,-14.632113128007466
32,-14.632113338055442
33,-14.632116649025773
34,-14.632124018062422
35,-14.632668097825228
36,-14.633157707061
37,-14.6331651037516
38,-14.63318275599079
39,-14.633888319871552
40,-14.633893016123773
41,-14.633999876991519
42,-14.634000096746368
43,-14.634001573250798
44,-14.634008823871566
45,-14.634402808288957
46,-14.63440995648467
47,-14.634411251530564
48,-14.634438867524315
49,-14.634440841051603
50,-14.634450339973297
51,-14.634451747287828
