N,E [H]
1,-147.50414541439804
2,-147.50419889784956
3,-147.6312023331816
4,-147.63730400106311
5,-147.63797161218352
6,-147.63901705788786
7,-147.6452091054595
8,-147.6471025662718
9,-147.65199851857307
10,-147.65505342778886
11,-147.6561013458723
12,-147.65823389301727
13,-147.65854636866544
14,-147.6588437914483
15,-147.6590431373915
16,-147.66211995072572
17,-147.66274763902487
18,-147.66371297414494
19,-147.6649858046029
20,-147.66586145539364
21,-147.67028085199348
22,-147.67093074252807
23,-147.6727648822168
24,-147.67673115251134
25,-147.67785970803703
26,-147.67855136077077
27,-147.67951742533415
28,-147.6803711403026
29,-147.68080663830588
30,-147.6833540498748
31,-147.68532542191707
32,-147.68571600314448
33,-147.68668234073203
34,-147.68725584128356
35,-147.68766631835467
36,-147.68826397919491
37,-147.6893974151776
38,-147.68940828808127
39,-147.68941788772878
40,-147.6896766990887
41,-147.68999905409854
42,-147.6907093738379
43,-147.69163579947053
44,-147.69247700333935
45,-147.69273209769443
46,-147.69297228187276
47,-147.69334393764458
48,-147.69383228319046
49,-147.69408850599288
50,-147.69436791135638
51,-147.69463811467412
52,-147.69522500433146
53,-147.69540256674406
54,-147.69655986676503
55,-147.69678901011414
56,-147.6968103247329
57,-147.69681771815445
58,-147.69696485586383
59,-147.69715642353543
60,-147.69759975616736
61,-147.6982306867858
62,-147.6983458205202
63,-147.69852504842902
64,-147.69868009893227
65,-147.69899910880727
66,-147.69907584890456
67,-147.69992107589437
68,-147.69993519276252
69,-147.70023286384682
70,-147.70031753967876
71,-147.7006139494052
72,-147.70063477925595
73,-147.7007112484697
74,-147.7008701493317
75,-147.7010585651804
76,-147.7010767541297
77,-147.7012958725419
78,-147.7013991613738
79,-147.70156132769696
80,-147.70203255317196
81,-147.7021153280373
82,-147.70220278916833
83,-147.70236634709997
84,-147.70247863177195
85,-147.70263375067285
86,-147.7028411879861
87,-147.7028563022919
88,-147.70297608456045
89,-147.70300624095896
90,-147.70317118897026
91,-147.70328394773614
92,-147.70331584792095
93,-147.70340185417382
94,-147.70347567397465
95,-147.7036183167802
96,-147.70385554288475
97,-147.7039068447861
98,-147.7039114024668
99,-147.7041116810299
100,-147.70421534035145
101,-147.70424443478393
