N,E [H]
1,-14.619961334087712
2,-14.630335454947243
3,-14.6353882551758
4,-14.642413468224438
5,-14.64428910385661
6,-14.646485295678293
7,-14.64758065619479
8,-14.649450188742568
9,-14.65024037495113
10,-14.65040417444835
11,-14.650553787938394
12,-14.650806285233125
13,-14.651057891362036
14,-14.65107765893894
15,-14.651576906458741
16,-14.65195358040305
17,-14.651968572457037
18,-14.652123032960656
19,-14.65215474798321
20,-14.652401199588226
21,-14.652584132460788
22,-14.652639052830867
23,-14.652642844911757
24,-14.652737932822497
25,-14.65276448823895
26,-14.652793916827632
27,-14.652804768266892
28,-14.652839041981807
29,-14.652844708225937
30,-14.65284739290843
31,-14.652864178824624
32,-14.652877983877078
33,-14.65296185173383
34,-14.65300236329737
35,-14.653006208354403
36,-14.653007891966418
37,-14.653034762106468
38,-14.653039984052286
39,-14.653084677115384
40,-14.653085755646934
41,-14.653102956396827
42,-14.653117006032119
43,-14.65311945789073
44,-14.653121829446514
45,-14.653125685669114
46,-14.653132775391736
47,-14.653133058328473
48,-14.653140860404624
49,-14.653143256543869
50,-14.653147968334352
51,-14.653147968347985
