t,S_00,S_01
0.0,0.5247029588623603,0.47529704113764054
0.01,0.5187599950937903,0.4816187322636251
0.02,0.5124602197837853,0.4875887671559833
0.03,0.5064261483337558,0.4938352897254454
0.04,0.5003885859986635,0.5000110606151167
0.05,0.4940624389929679,0.5058681252425167
0.06,0.4882612898295861,0.5121883164120495
0.07,0.4820747428801711,0.5179781988992507
0.08,0.47614282586010925,0.5239530439040727
0.09,0.47039938421802957,0.5299630151769643
0.1,0.46435896469582155,0.5354960367823973
0.11,0.4588320135008273,0.5414410687021974
0.12,0.453140476424493,0.5469621673425156
0.13,0.4475147781719859,0.5523751999570853
0.14,0.4422776634303677,0.5580160217353408
0.15,0.4367883749499355,0.5630835815753613
0.16,0.43164202689360576,0.56834034323731
0.17,0.4266721566279384,0.5735237822429254
0.18,0.4215400466746886,0.5782167585269985
0.19,0.4168353807722209,0.5831910562981775
0.2,0.4121794300096662,0.5878976263895747
0.21,0.4074764445270424,0.5922402467133812
0.22,0.40317337167324063,0.5968349905267755
0.23,0.3988900771826359,0.6011051350904962
0.24,0.3946124022661225,0.6050701512847683
0.25,0.3906946470665815,0.6092490161440617
0.26,0.38682228404159685,0.6131399984537895
0.27,0.38294267937967885,0.6167015629200165
0.28,0.3793872923052176,0.6204518096584282
0.29,0.3759346355674936,0.6240213574178838
0.3,0.37243658113021105,0.6272006268551921
0.31,0.36919952670517187,0.6305042274513069
0.32,0.3661347032128662,0.6337827324359769
0.33,0.36303592219406033,0.6366904309090912
0.34,0.36005694909610725,0.6395267018525009
0.35000000000000003,0.35730080218045956,0.6424834042387741
0.36,0.35459521604790567,0.6452406316022103
0.37,0.35186573578741176,0.6477018442200457
0.38,0.34932120432125985,0.6502701159528499
0.39,0.34691656437696183,0.6528742446431457
0.4,0.3445063890104433,0.6552359052441725
0.41000000000000003,0.34209251772268284,0.6574035405680497
0.42,0.33984672152470474,0.6597315316582425
0.43,0.33768912846411653,0.6620752223246473
0.44,0.335498396694693,0.6641949268243185
0.45,0.33328780902044347,0.6661647495380056
0.46,0.33120905959057934,0.6683203405373122
0.47000000000000003,0.3291945556390911,0.6705407352342916
0.48,0.3271217881218836,0.6725688420492965
0.49,0.32498866428998974,0.6744471703298168
0.5,0.3229333416439774,0.6765023419731623
0.51,0.3209491225617482,0.6787497598337379
0.52,0.3188818056730394,0.6808474947593237
0.53,0.31669936668551446,0.6827642216750952
0.54,0.31451722411843674,0.684794757183514
0.55,0.3124304717504427,0.6871830102411056
0.56,0.310261653422479,0.6895315048551915
0.5700000000000001,0.30791088921171045,0.6916369781523617
0.58,0.3054792277467657,0.6937761341680101
0.59,0.30312238295777505,0.6963194327373481
0.6,0.3007487635379922,0.6990787172386936
0.61,0.298135267473404,0.7015417116131876
0.62,0.29534974392315244,0.7039132716943322
0.63,0.29259068468183147,0.7066589935755527
0.64,0.2898975268142939,0.7098912530812103
