N,E [H]
1,-147.32006128981735
2,-147.34254743861214
3,-147.40536282878864
4,-147.57651581439484
5,-147.57655714395443
6,-147.5766921175896
7,-147.57670425613236
8,-147.57702644769412
9,-147.57712472418305
10,-147.5771554326507
11,-147.57754532451352
12,-147.5776910594002
13,-147.5789284305378
14,-147.57905735810968
15,-147.5791932587906
16,-147.5794298995377
17,-147.5806166994737
18,-147.58064616186877
19,-147.58080539919195
20,-147.581074956077
21,-147.5812814617029
22,-147.584282594818
23,-147.5843145113407
24,-147.58515323126718
25,-147.58524454120314
26,-147.585335447209
27,-147.58643897020445
28,-147.58649693487865
29,-147.58675768188218
30,-147.58694952457296
31,-147.58695446472737
32,-147.58697878983608
33,-147.58730897812407
34,-147.60900692071024
35,-147.609032561213
36,-147.60920435340395
37,-147.60923319300713
38,-147.60941355080064
39,-147.60962007774035
40,-147.60966157271076
41,-147.60966216230906
42,-147.60972313873125
43,-147.61016252777577
44,-147.61046866243234
45,-147.61072108361085
46,-147.61080908871
47,-147.611166561211
48,-147.61116962543883
49,-147.6125385452227
50,-147.61285927142367
51,-147.61287344171134
52,-147.61312126585014
53,-147.61314514827978
54,-147.6132331650501
55,-147.61335174050035
56,-147.61396226913297
57,-147.61415599765576
58,-147.61475382804122
59,-147.61707327609668
60,-147.6171127474267
61,-147.6175411273232
62,-147.61766564031342
63,-147.61789731223988
64,-147.61790376257343
65,-147.61800445628123
66,-147.61801232103633
67,-147.61881341905334
68,-147.6188306536269
69,-147.61913566559852
70,-147.61923376664683
71,-147.61926884013434
72,-147.61930936853727
73,-147.61942380959727
74,-147.61956443933215
75,-147.61956843439341
76,-147.61957887725845
77,-147.61977132395558
78,-147.62014009167038
79,-147.62022328331523
80,-147.62033841217686
81,-147.62042444467517
82,-147.620445649519
83,-147.62058764633701
84,-147.6322557470031
85,-147.632263794522
86,-147.63226811775553
87,-147.63230364432232
88,-147.6326420003661
89,-147.63265207187396
90,-147.63265868930995
91,-147.63266032515858
92,-147.63267968925837
93,-147.63281913118493
94,-147.6331666650848
95,-147.6331717519432
96,-147.63319338708516
97,-147.633515529688
98,-147.63364639934227
99,-147.63383949813647
100,-147.63384017714213
101,-147.63456085552627
