N,E [H]
1,-14.637135095262497
2,-14.644293953827143
3,-14.651107302515312
4,-14.656432991694299
5,-14.657381217286922
6,-14.658041405937515
7,-14.65946565308136
8,-14.659477098419494
9,-14.66151760137843
10,-14.66220565507221
11,-14.662535493180712
12,-14.662925152390622
13,-14.66299561505666
14,-14.663008588215153
15,-14.663393604474741
16,-14.663482854600183
17,-14.663672053699152
18,-14.663723871025867
19,-14.663862675633007
20,-14.664104956680147
21,-14.6641284613361
22,-14.664256578020279
23,-14.664281820813171
24,-14.664295166359532
25,-14.664301657313766
26,-14.664313150207095
27,-14.664319787150289
28,-14.66432041490199
29,-14.664359014363086
30,-14.664359319453437
31,-14.664361605786173
32,-14.664361744612076
33,-14.664362081443926
34,-14.66439241479706
35,-14.664392561852836
36,-14.664399455941032
37,-14.664400251059261
38,-14.664402087301005
39,-14.664404256886032
40,-14.664409705864566
41,-14.664410378655301
42,-14.664414009984588
43,-14.66441525555209
44,-14.664440456149583
45,-14.664444752658486
46,-14.664444806097293
47,-14.66444903236393
48,-14.664457075241504
49,-14.664457474838166
50,-14.664488569816578
51,-14.664489525438162
