t,S_00,S_01
0.53,0.2711686747960413,0.7322040475720267
0.54,0.2707583655293179,0.7322225604907442
0.55,0.2703149842021867,0.7327925411962539
0.56,0.26981740059817666,0.7337413818051841
0.5700000000000001,0.26918594582343225,0.7346028629625557
0.58,0.2683991842374027,0.7351102804384342
0.59,0.26752474007313043,0.7355332522908993
0.6,0.2666596426063851,0.7363942559975647
0.61,0.26581290651531264,0.7376564857785681
0.62,0.2649121045535819,0.7388816734168594
0.63,0.26392180219648287,0.7397094522662017
0.64,0.26288702539893166,0.7402809694053957
0.65,0.2618970365174923,0.7411205764127626
0.66,0.2609898030148644,0.7423693542948846
0.67,0.26010831144512364,0.7436604577341698
0.68,0.25920148816800004,0.7445429500380872
0.6900000000000001,0.25828965749679533,0.745010953558999
0.7000000000000001,0.25745304770238614,0.7455662812730224
0.71,0.2567468267338237,0.7465127691413712
0.72,0.25612822273753255,0.7475428388913565
0.73,0.25554219635061914,0.748209664715597
0.74,0.25499221657262733,0.7484344171271561
0.75,0.2545287226488016,0.748538313789187
0.76,0.2541894629785281,0.748782999751392
0.77,0.25396641501362377,0.7490703208800259
0.78,0.2538384079245339,0.7492522498675063
0.79,0.2538173371844913,0.7494137447490132
0.8,0.25389732440895035,0.7495259294184419
0.81,0.25404591014259154,0.7493726659368688
0.8200000000000001,0.2542435681125408,0.7488401434939009
0.8300000000000001,0.25453005219740815,0.7482591057965889
0.84,0.25495971224766206,0.74802762368355
0.85,0.25549221483072393,0.7479284651621158
0.86,0.25604237522005646,0.7474558246528857
0.87,0.25658324768070967,0.7464984087549416
0.88,0.2572188779251804,0.7458222128341206
0.89,0.257846440491715,0.74488724021045
0.9,0.2585568389982326,0.7443300138413168
0.91,0.2593213117479018,0.7440491966279231
0.92,0.260036967830483,0.7435243801952781
0.93,0.2606513289659384,0.7425520499411223
0.9400000000000001,0.26121919721910775,0.741570872333053
0.9500000000000001,0.26178595921160475,0.7409218583272769
0.96,0.26233438305022677,0.7406012136091175
0.97,0.2628355682132766,0.74053786123342
0.98,0.2631880759419797,0.7402828074300887
0.99,0.2633532005167234,0.7397317211766065
1.0,0.2633958030462612,0.7393168557753518
1.01,0.26337347471758155,0.7393916578957711
1.02,0.26323022000539287,0.7397384674531686
1.03,0.262938312763979,0.7402929833693658
1.04,0.2624475918167697,0.7408768218931429
1.05,0.26170737618131096,0.7413047135219393
1.06,0.26076878505966633,0.7418692004894204
1.07,0.2597146888612842,0.7429923456641352
1.08,0.2585191227290359,0.7445746095159447
1.09,0.2570928975463553,0.7462484425604614
1.1,0.25538656705804463,0.7477905353328466
1.11,0.2534321112625633,0.7493458827914878
1.12,0.2513026238297579,0.751262471900328
1.1300000000000001,0.24903290544781667,0.7536863385622612
