t,S_00,S_01
1.84,0.733748073769233,0.26571019497978204
1.85,0.7320204694996613,0.26746363749746915
1.86,0.73021126478799,0.26948716569189135
1.87,0.7281810157441553,0.2716719070389671
1.8800000000000001,0.7258416445292268,0.2739493911222872
1.8900000000000001,0.7232343778185633,0.2763604445952073
1.9000000000000001,0.7204627619256383,0.278999354835994
1.9100000000000001,0.7175753915082077,0.2819124608230151
1.92,0.7146162719188732,0.28513799923886735
1.93,0.7114261089373015,0.28853793124950716
1.94,0.7078953082195596,0.2920133344599122
1.95,0.7040699528782193,0.29559765481167155
1.96,0.7000886226246122,0.2994028345486209
1.97,0.6960105515123542,0.303469697498315
1.98,0.6917710718402386,0.3077297064755944
1.99,0.6873429175324347,0.3121447289415376
2.0,0.6827488169725644,0.316717689486916
