N,E [H]
1,-14.638642834180843
2,-14.646609637020171
3,-14.652064066764419
4,-14.65569674210911
5,-14.656903066260288
6,-14.659381925347576
7,-14.660979442904322
8,-14.661577472858514
9,-14.662617937559336
10,-14.663421640207895
11,-14.663632700767673
12,-14.664343232618444
13,-14.664663417119153
14,-14.665020250457724
15,-14.665406185562738
16,-14.665607140947056
17,-14.665722937383293
18,-14.665786559228215
19,-14.665786596215018
20,-14.665834522571638
21,-14.665908699987266
22,-14.666085238501447
23,-14.666093688613179
24,-14.666138052975047
25,-14.666191468150009
26,-14.66622655641673
27,-14.666255631075234
28,-14.666275136623623
29,-14.666299036088006
30,-14.666303232807815
31,-14.666327115705514
32,-14.666365685535627
33,-14.66638581534729
34,-14.666397845573291
35,-14.666414576938884
36,-14.666430361213578
37,-14.6664438181985
38,-14.66644550270518
39,-14.666452644384986
40,-14.66645604452016
41,-14.666477753273647
42,-14.666484692953789
43,-14.666489892069457
44,-14.666492806476716
45,-14.666504976100114
46,-14.666517526789907
47,-14.666525437271375
48,-14.666535343470523
49,-14.666538463735339
50,-14.66655101162162
51,-14.666554332331584
