N,E [H]
1,-15.54977620096364
2,-15.55046721563283
3,-15.555834863801262
4,-15.557505056400831
5,-15.55919732559033
6,-15.559652071242922
7,-15.559944493721185
8,-15.56197372653833
9,-15.562014153047866
10,-15.563401989599864
11,-15.565860136048615
12,-15.56652858753711
13,-15.566582410439107
14,-15.567606765923976
15,-15.567978007483074
16,-15.568078391635893
17,-15.568248166921702
18,-15.568449155439772
19,-15.568988602378742
20,-15.569830342380333
21,-15.5709426519021
22,-15.571892291529096
23,-15.571905276273757
24,-15.571913718685671
25,-15.572301036420676
26,-15.572465637692202
27,-15.572527636890227
28,-15.57253640104489
29,-15.572799709480234
30,-15.573182205243532
31,-15.574332475630658
32,-15.574481499956619
33,-15.57462277995796
34,-15.574634140938288
35,-15.574896111725371
36,-15.575538666206802
37,-15.57573401106042
38,-15.575754543745324
39,-15.57576802685353
40,-15.575854839148912
41,-15.575984312647526
42,-15.57604069200705
43,-15.576068023482183
44,-15.576493974627361
45,-15.57683910971293
46,-15.577072784189708
47,-15.577112657032503
48,-15.577219598260035
49,-15.577422981861718
50,-15.577426639942068
51,-15.577491948060656
52,-15.577756438356852
53,-15.578559213950538
54,-15.57862078527717
55,-15.578677961681548
56,-15.578859263149573
57,-15.578905249277856
58,-15.579296794841033
59,-15.579328408558679
60,-15.579348976721624
61,-15.579381454055849
62,-15.579477119595216
63,-15.579506954036402
64,-15.579976801968327
65,-15.579987765186333
66,-15.580124080457631
67,-15.58022962754357
68,-15.580322804601726
69,-15.580380622386636
70,-15.580490267313463
71,-15.580521656964198
72,-15.580843447315704
73,-15.580928532267373
74,-15.58093763310695
75,-15.580965637767445
76,-15.581221843792907
77,-15.581236061574062
78,-15.581236940742226
79,-15.58151632452473
80,-15.581576888272732
81,-15.581586244197757
82,-15.581808975114733
83,-15.581817549134088
84,-15.581860843808194
85,-15.581872667115736
86,-15.582007031627652
87,-15.582059422915298
88,-15.582106127100857
89,-15.582107781409718
90,-15.582108142465918
91,-15.582183793000553
92,-15.582214439185412
93,-15.582262900521371
94,-15.582282093693399
95,-15.582336013171318
96,-15.582476973169939
97,-15.582483128309343
98,-15.58248859763235
99,-15.582494461488736
100,-15.582510042320019
101,-15.582567425404177
