t,A_0000,A_0001,A_0002,A_0003,A_0004,A_0005,A_0006,A_0007,A_0008,A_0009,A_0010,A_0011,A_0012,A_0013,A_0014,A_0015,A_0016,A_0017,A_0018,A_0019,A_0020,A_0021,A_0022,A_0023,A_0024,A_0025,A_0026,A_0027,A_0028,A_0029,A_0030,A_0031,A_0032,A_0033,A_0034,A_0035,A_0036,A_0037,A_0038,A_0039,A_0040,z_0000_00,z_0001_00,z_0002_00,z_0003_00,z_0004_00,z_0005_00,z_0006_00,z_0007_00,z_0008_00,z_0009_00,z_0010_00,z_0011_00,z_0012_00,z_0013_00,z_0014_00,z_0015_00,z_0016_00,z_0017_00,z_0018_00,z_0019_00,z_0020_00,z_0021_00,z_0022_00,z_0023_00,z_0024_00,z_0025_00,z_0026_00,z_0027_00,z_0028_00,z_0029_00,z_0030_00,z_0031_00,z_0032_00,z_0033_00,z_0034_00,z_0035_00,z_0036_00,z_0037_00,z_0038_00,z_0039_00,z_0040_00,E
0.0,(0.03077866642453815-3.306931304993407e-19j),(-0.010907934837068527-0.024619132336374215j),(-0.0033185434018842427-0.0003740188747266964j),(-0.010907934837068528+0.024619132336374215j),(-0.0033185434018842427+0.0003740188747266964j),(-0.005031759638157503+0.0004742523221335889j),(-9.429504510072822e-06+0.00010375732215895632j),(0.01654064762717397-2.3192586097481695e-18j),(-0.00032337229581090533-0.00813597096363291j),(-0.00032337229581090604+0.00813597096363291j),(3.6896096369168613e-05-1.712909115414622e-22j),(-0.005031759638157503-0.00047425232213358943j),(-9.42950451007283e-06-0.00010375732215895632j),(-0.0003257979721428102+0.0004332177080414498j),(7.770985504708574e-06+2.507425351499793e-07j),(0.0004602679002079-0.0031607404817812937j),(-4.2016456568635755e-05+0.0006966419532582373j),(0.0016198433514788503+0.0018332487789578438j),(-1.9113658557406434e-08+1.0333235791700449e-07j),(0.00046026790020790094+0.0031607404817812937j),(0.0016198433514788503-0.0018332487789578438j),(-4.201645656863603e-05-0.0006966419532582373j),(-1.911365855740642e-08-1.0333235791700449e-07j),(-0.0003257979721428102-0.0004332177080414498j),(7.770985504708574e-06-2.5074253514997864e-07j),(-3.1859745167295096e-06+5.497902588796913e-05j),(-1.3901176343856861e-06-1.2519358873040794e-07j),(-0.00029794957685238746-0.00024152933956167087j),(7.1672931011976325e-06-4.806478982648159e-05j),(0.0003110939013971351+0.00012260123823838522j),(-8.886499898425229e-08-1.613586653802776e-08j),(0.0008332413095253201-1.3565626823981354e-19j),(-1.9520925988650954e-05+0.00043242583146071105j),(-1.9520925988650916e-05-0.00043242583146071105j),(1.911706442939683e-24-2.144276692998325e-40j),(-0.00029794957685238746+0.00024152933956167087j),(0.00031109390139713464-0.00012260123823838503j),(7.167293101197618e-06+4.806478982648159e-05j),(-8.886499898425229e-08+1.613586653802776e-08j),(-3.1859745167295096e-06-5.497902588796913e-05j),(-1.3901176343856861e-06+1.2519358873040788e-07j),(0.19371261275442525+0.19371261275442525j),(0.19371261275442525+0.5437126127544252j),(0.19371261275442525-0.15628738724557473j),(0.5437126127544252+0.19371261275442525j),(-0.15628738724557473+0.19371261275442525j),(0.19371261275442525+0.8937126127544253j),(0.19371261275442525-0.5062873872455746j),(0.5437126127544252+0.5437126127544252j),(0.5437126127544252-0.15628738724557473j),(-0.15628738724557473+0.5437126127544252j),(-0.15628738724557473-0.15628738724557473j),(0.8937126127544253+0.19371261275442525j),(-0.5062873872455746+0.19371261275442525j),(0.19371261275442525+1.2437126127544251j),(0.19371261275442525-0.8562873872455745j),(0.5437126127544252+0.8937126127544253j),(0.5437126127544252-0.5062873872455746j),(-0.15628738724557473+0.8937126127544253j),(-0.15628738724557473-0.5062873872455746j),(0.8937126127544253+0.5437126127544252j),(0.8937126127544253-0.15628738724557473j),(-0.5062873872455746+0.5437126127544252j),(-0.5062873872455746-0.15628738724557473j),(1.2437126127544251+0.19371261275442525j),(-0.8562873872455745+0.19371261275442525j),(0.19371261275442525+1.5937126127544252j),(0.19371261275442525-1.2062873872455746j),(0.5437126127544252+1.2437126127544251j),(0.5437126127544252-0.8562873872455745j),(-0.15628738724557473+1.2437126127544251j),(-0.15628738724557473-0.8562873872455745j),(0.8937126127544253+0.8937126127544253j),(0.8937126127544253-0.5062873872455746j),(-0.5062873872455746+0.8937126127544253j),(-0.5062873872455746-0.5062873872455746j),(1.2437126127544251+0.5437126127544252j),(1.2437126127544251-0.15628738724557473j),(-0.8562873872455745+0.5437126127544252j),(-0.8562873872455745-0.15628738724557473j),(1.5937126127544252+0.19371261275442525j),(-1.2062873872455746+0.19371261275442525j),0.0
0.01,(0.03075399972459677+1.0529911926127612e-05j),(-0.010922803739869681-0.024590321473183997j),(-0.0033428400685814315-0.00037550137591165416j),(-0.01095296451765921+0.024626568234242086j),(-0.0033309355734872795+0.0003795964523089448j),(-0.00502068949322845+0.0005156280808707327j),(-3.099529074164144e-05+9.736904111868488e-05j),(0.01649271918610782+4.7132721445989424e-05j),(-0.00035655399411130723-0.008143111411154653j),(-0.00032685604046806785+0.008149361228262549j),(2.0128022507016658e-05-2.311699290439824e-06j),(-0.00510030630661437-0.0004983093488267952j),(-1.377516071335857e-05-0.00010406061470782734j),(-0.00029761169390226294+0.0004630377998496238j),(-1.0477107079687646e-05+9.444526977718775e-07j),(0.00046377912739368283-0.0030638102991779395j),(-6.689869373288954e-05+0.0006816011431345356j),(0.0016353299749911785+0.0018500799210908352j),(-1.950238491336928e-05-7.896635210540741e-06j),(0.00032537829962986993+0.00319633580274511j),(0.0015882870598255645-0.0018519597342216898j),(-4.412785392581239e-05-0.0006906647232867442j),(-1.2102490337780674e-05-7.1986128866127914e-06j),(-0.00038124876640467626-0.0005352558425704687j),(1.6488379668751335e-05-7.002187373177617e-06j),(8.439272136175707e-06+8.445697098412636e-05j),(-1.8557607743961557e-06-9.905253034320475e-06j),(-0.00018926186479846572-0.00020192599961408784j),(1.0641815501959371e-05-6.231314608491005e-05j),(0.00034842399189738687+0.00015939607531099482j),(-3.627961160831434e-05-1.0073037183300308e-05j),(0.0007225011680977891+0.00024085038384661066j),(-6.641841932902829e-05+0.00042015886526801193j),(-1.6040533923783335e-05-0.0004459813703231642j),(-1.162005933949896e-05-5.553768496611354e-06j),(-0.0005466365132385661+8.748308919909908e-05j),(0.0003356771785534295-0.0001769859989096861j),(1.8205603405860162e-05+6.846771145484971e-05j),(-7.374487588972364e-06-2.75473672719712e-05j),(-5.646397420677714e-06-6.859468938801626e-05j),(-1.2085262213228717e-05+2.5244925129159665e-07j),(0.19371121843208705+0.19371287127344564j),(0.1937119436644053+0.5437107450838468j),(0.19371269601206093-0.15628737745039037j),(0.5437125127331951+0.19371476018935382j),(-0.15628729648172032+0.1937125649547208j),(0.1937126892031158+0.8937121783658905j),(0.19371261182879895-0.5062873869342669j),(0.5437100927378158+0.5437133247151249j),(0.5437128319583653-0.15628756016662793j),(-0.1562870821841249+0.5437127303372083j),(-0.15628738778629248-0.15628738702491593j),(0.893712912761702+0.1937134020968514j),(-0.5062873886443157+0.1937126098850993j),(0.19371258365501182+1.2437125921710395j),(0.19371261268399467-0.8562873872635358j),(0.5437117504065258+0.8937125031524747j),(0.5437125902295077-0.5062873664923868j),(-0.15628727385001426+0.8937127527854144j),(-0.15628738713736098-0.5062873874305125j),(0.8937119130563171+0.5437136570451929j),(0.8937127768317664-0.15628735324739784j),(-0.5062873848131727+0.5437126141485891j),(-0.5062873872899945-0.15628738740642523j),(1.2437126708391066+0.19371276368327847j),(-0.8562873878731899+0.1937126128466397j),(0.19371262053803062+1.59371262303247j),(0.19371261406945056-1.206287388282804j),(0.5437124526589809+1.243712673332182j),(0.5437126205424125-0.8562873836396053j),(-0.15628742854422023+1.2437126336516535j),(-0.15628738837171402-0.8562873890241623j),(0.8937120821153182+0.8937131038992961j),(0.8937126644171561-0.5062873548510706j),(-0.506287424093381+0.8937126638834377j),(-0.5062873870913753-0.5062873869966705j),(1.2437124767548586+0.5437130724367195j),(1.2437127375607018-0.15628742485982927j),(-0.8562873925302097+0.543712619239285j),(-0.856287388575774-0.15628738836545544j),(1.5937125313916525+0.1937126008127338j),(-1.2062873894776327+0.19371261359267744j),0.0
0.02,(0.030729356955193972+1.719220822094683e-05j),(-0.010939611814210787-0.024566789252645105j),(-0.0033661145546424096-0.00037937733945635227j),(-0.010995496250835216+0.024628357138400045j),(-0.0033443374044106557+0.00038234861756782947j),(-0.0050138929501371676+0.0005516417426408172j),(-5.1476050120427793e-05+8.989841736949237e-05j),(0.016443967566147192+8.545227383203155e-05j),(-0.00038685552219840883-0.00815279439844444j),(-0.0003327244653547154+0.008159519187321312j),(3.0921959960888352e-06-6.510120816243356e-06j),(-0.005160634367259101-0.0005289320929648337j),(-1.9575488717810227e-05-0.00010635552043301538j),(-0.0002737307558024355+0.0004873661377049833j),(-2.8624458229686023e-05+1.4786109080641283e-06j),(0.00046096673353949704-0.0029746239691769696j),(-8.916837892387197e-05+0.0006656405720460879j),(0.0016462008091330043+0.0018637176069513136j),(-3.864075518322147e-05-1.683456740914095e-05j),(0.00019470579859582758+0.0032154711526633096j),(0.0015623133066783087-0.0018711435034335728j),(-4.842249210527173e-05-0.0006866711459248482j),(-2.5457924929568015e-05-1.589970655895375e-05j),(-0.00041857745946877894-0.0006407773963227005j),(2.3988505921681666e-05-1.5013628030595377e-05j),(1.9638715300654778e-05+0.00011547383103524658j),(-1.1783265615226133e-06-2.000228455577158e-05j),(-8.527014187979771e-05-0.00016438064085428668j),(1.6585354330715598e-05-7.398407655185223e-05j),(0.00037713275080399056+0.00019006999223939846j),(-7.177345937960593e-05-2.2035234542798843e-05j),(0.0005971553068268016+0.00046208478320314484j),(-0.0001117037049620221+0.0004062368776518244j),(-1.5372956812717877e-05-0.0004597361670846581j),(-2.4450801403495318e-05-1.0564762623258833e-05j),(-0.0007680539874286008-9.077334551578655e-05j),(0.0003732822100466902-0.00022321835061502425j),(2.6552832500632798e-05+8.741027372514619e-05j),(-1.5670350357404978e-05-5.793030400182637e-05j),(-4.4887456418593435e-06-8.195786220986237e-05j),(-2.3780559597325285e-05-5.8962710453546654e-08j),(0.19370996431265755+0.19371300228596774j),(0.19371142948390324+0.5437090035155563j),(0.19371276566379156-0.15628736170034582j),(0.5437121905315419+0.19371670447654654j),(-0.15628721326051817+0.1937125260903427j),(0.19371277002761186+0.893711769343235j),(0.19371261092942807-0.5062873867764709j),(0.5437076734753159+0.54371380043972j),(0.5437130395908067-0.1562876799525598j),(-0.1562868162245369+0.5437128468230842j),(-0.1562873879989801-0.15628738700965975j),(0.8937130987460975+0.19371420818468765j),(-0.5062873897563283+0.19371260696891143j),(0.1937125578237801+1.243712567205327j),(0.19371261182898386-0.856287387226089j),(0.543710942937675+0.8937123550487873j),(0.5437125680251632-0.5062873482366921j),(-0.15628717444780946+0.8937128787771343j),(-0.15628738683771792-0.5062873879180521j),(0.8937111690691271+0.5437146316862164j),(0.8937129310666491-0.1562872779651911j),(-0.5062873810639186+0.5437126150074572j),(-0.506287387489739-0.15628738790428653j),(1.243712725396065+0.19371294761364802j),(-0.85628738901626+0.1937126126842466j),(0.19371263084280949+1.5937126469611376j),(0.19371261748716506-1.2062873919408905j),(0.5437123476800904+1.243712731018799j),(0.543712630073949-0.8562873782026525j),(-0.1562874673156775+1.2437126505486187j),(-0.15628739145512102-0.8562873945400936j),(0.8937117132695851+0.8937136730830381j),(0.8937127203489829-0.506287321689123j),(-0.5062874598168872+0.89371271121488j),(-0.5062873867886105-0.5062873860586249j),(1.2437124606665757+0.543713756288136j),(1.2437128923321992-0.15628743568263462j),(-0.8562874004398074+0.5437126270633373j),(-0.8562873928689728-0.15628739224278973j),(1.5937124350161058+0.19371257327051772j),(-1.2062873954910778+0.19371261590040006j),0.0
0.03,(0.0307054434764354+2.0553627368977858e-05j),(-0.010957939656345735-0.02454806215600295j),(-0.003388239380951879-0.00038525111464749655j),(-0.011035236996313999+0.02462552673185981j),(-0.0033584983373234384+0.0003826658800004431j),(-0.005010818971442467+0.0005825833517697861j),(-7.085498388592612e-05+8.174126663201558e-05j),(0.016395187698602078+0.00011569538135963694j),(-0.00041428449379278336-0.008164269168665852j),(-0.0003405462316479907+0.008166792665088407j),(-1.4029994438202368e-05-1.2175061480362017e-05j),(-0.005212530132545968-0.0005644457417281304j),(-2.6612528292181928e-05-0.00011032918990882085j),(-0.0002538133518820724+0.000506306393888676j),(-4.674315185441564e-05+1.9607376997208176e-06j),(0.0004527543310075403-0.002893064953788259j),(-0.00010896746932526405+0.0006492521201040262j),(0.0016529748924397122+0.001874571956445788j),(-5.726312541142378e-05-2.6329909510322854e-05j),(6.973268512758073e-05+0.0032196545599325224j),(0.0015413073341863457-0.0018897442000875941j),(-5.452097433821389e-05-0.000684540361778601j),(-3.988154325683085e-05-2.5837523441355195e-05j),(-0.0004380791034848015-0.0007468808755795911j),(3.0293130722420088e-05-2.3924503810474683e-05j),(3.054354032387757e-05+0.000148004442894605j),(7.256679649144601e-07-3.023595836878783e-05j),(1.4431981934939038e-05-0.00012905135972404692j),(2.4496315142259128e-05-8.260124136205354e-05j),(0.00039730961425367525+0.00021513584387612087j),(-0.00010616464349251314-3.575536566879325e-05j),(0.00045951232709340924+0.0006634147761921586j),(-0.00015568410644729912+0.00039070715224028577j),(-1.6560340468460368e-05-0.0004734653472709417j),(-3.840956170304389e-05-1.4653774765091013e-05j),(-0.0009603124192804284-0.0002890483594727495j),(0.0004218161119198687-0.0002589638789293622j),(3.200307916809368e-05+0.00010476027855269874j),(-2.468080057978715e-05-9.060300470917322e-05j),(8.974954436186593e-08-9.438892222210622e-05j),(-3.63340016980857e-05-8.373308488997335e-07j),(0.1937088522450866+0.19371302583174585j),(0.19371105455027127+0.5437073949976111j),(0.19371282236081216-0.15628734158894633j),(0.5437116809836908+0.19371843176842124j),(-0.1562871379683164+0.19371249483148337j),(0.19371285150354592+0.893711386781517j),(0.19371260998129183-0.5062873867310596j),(0.5437053742545226+0.5437140578845788j),(0.54371322998869-0.15628775378006152j),(-0.1562865861227181+0.5437129611984013j),(-0.15628738797911607-0.1562873871524402j),(0.8937131712409306+0.19371501458822427j),(-0.5062873905916508+0.19371260400080018j),(0.19371253493606563+1.2437125383475258j),(0.19371261018881955-0.856287387322571j),(0.5437101899825831+0.8937121735960558j),(0.5437125460511142-0.5062873322240057j),(-0.1562870906306132+0.8937129906354153j),(-0.1562873863655538-0.5062873885982377j),(0.8937103868340825+0.5437155298275465j),(0.8937130679369282-0.15628716502277887j),(-0.506287376683076+0.5437126157049214j),(-0.5062873879499795-0.15628738875842973j),(1.2437127732720648+0.19371316246765496j),(-0.856287390585673+0.19371261211602728j),(0.1937126430434159+1.5937126901416558j),(0.19371262339039588-1.2062873984712192j),(0.54371229589168+1.2437127915702744j),(0.5437126410476851-0.8562873709835858j),(-0.15628750227173416+1.2437126596891752j),(-0.15628739595698277-0.8562874040514064j),(0.8937114871306149+0.8937143252810821j),(0.8937127806135001-0.5062872871597323j),(-0.5062874955681335+0.8937127532715661j),(-0.5062873866349725-0.5062873841825398j),(1.2437125349536753+0.543714661532092j),(1.2437130754383101-0.1562874170079836j),(-0.8562874105580542+0.5437126356476676j),(-0.8562874004324503-0.1562873996539414j),(1.593712325772186+0.19371253070740926j),(-1.2062874055987267+0.19371261965384914j),0.0
0.04,(0.030682463988971745+2.1051621715419004e-05j),(-0.010977306448555851-0.02453361267359395j),(-0.0034091595080709748-0.00039261926038206674j),(-0.011071944720359096+0.02461896842461586j),(-0.0033731717672043967+0.00038097254297044165j),(-0.005010946759868073+0.0006087860857188353j),(-8.913776735509719e-05+7.32372831232893e-05j),(0.016347091295953423+0.00013863397685852608j),(-0.0004389576325510203-0.00817689342250452j),(-0.00034991811391453607+0.008171544841044888j),(-3.107933116919577e-05-1.8915339880539855e-05j),(-0.00525602481237979-0.0006032755691408327j),(-3.469400652623901e-05-0.00011567337448862318j),(-0.00023753083414713479+0.0005200326206342778j),(-6.490608001745728e-05+2.456444732050392e-06j),(0.00044002371002102103-0.0028189330370087633j),(-0.00012645651231815255+0.000632851770446037j),(0.0016561503771528386+0.0018830477835676343j),(-7.523200917311715e-05-3.604506882477898e-05j),(-4.833302120995546e-05+0.0032105051702741466j),(0.0015245645197229163-0.0019069198338174278j),(-6.209586082194276e-05-0.0006841390585964233j),(-5.5186019364243576e-05-3.6671662361344377e-05j),(-0.00044047615892669665-0.0008509073408737862j),(3.5428048632898476e-05-3.336893132352792e-05j),(4.1290942364591864e-05+0.0001819838026043259j),(3.924738528334899e-06-4.042687592599834e-05j),(0.00011020103594538299-9.605524934985175e-05j),(3.3862578954550807e-05-8.77776154105816e-05j),(0.0004091274707449723+0.00023515118207819027j),(-0.00013908052397732516-5.109757895817555e-05j),(0.0003118698624363168+0.000844859405785055j),(-0.0001985744889682257+0.00037350529354385984j),(-1.873937945651421e-05-0.0004869976151502035j),(-5.343496878613096e-05-1.7503148915691232e-05j),(-0.0011222563900268204-0.0005030968724428487j),(0.0004789422925090285-0.00028242739933899674j),(3.43438562844743e-05+0.00012046347116787093j),(-3.4102774126685016e-05-0.00012505166541411697j),(7.781325174660845e-06-0.00010525123905000454j),(-4.959558870632999e-05-2.11808448655308e-06j),(0.19370788102964762+0.19371296107974165j),(0.1937108028467906+0.5437059235857019j),(0.19371286694500917-0.1562873184846998j),(0.5437110190862263+0.19371993473873758j),(-0.15628707081015294+0.19371246996211317j),(0.1937129303694866+0.893711031370066j),(0.1937126089245542-0.5062873867699409j),(0.5437032106541356+0.5437141172996182j),(0.5437133991239816-0.1562877891457285j),(-0.15628638842833545+0.5437130725942245j),(-0.1562873878195651-0.15628738739718728j),(0.8937131334351539+0.19371580610518538j),(-0.5062873911637005+0.19371260099048934j),(0.19371251462111214+1.243712506037648j),(0.1937126078062858-0.856287387748403j),(0.5437094907694281+0.8937119639927034j),(0.543712524171965-0.5062873182468188j),(-0.15628702355466498+0.8937130886795027j),(-0.1562873857220522-0.5062873893550915j),(0.8937095731747121+0.5437163468342336j),(0.8937131809443613-0.15628701908562614j),(-0.5062873722727048+0.5437126166020262j),(-0.5062873887742675-0.1562873899781139j),(1.243712811569363+0.19371340595081252j),(-0.8562873924665365+0.19371261102962775j),(0.1937126566051922+1.5937127581831945j),(0.19371263219187965-1.2062874080964567j),(0.5437122951495897+1.2437128601023943j),(0.5437126531830299-0.8562873621003295j),(-0.1562875327644269+1.2437126582510134j),(-0.1562874011900484-0.8562874177655885j),(0.8937113855178569+0.8937150640421864j),(0.8937128452481374-0.5062872505926j),(-0.5062875323591353+0.8937127888141616j),(-0.5062873870054092-0.5062873811703206j),(1.243712671071792+0.5437157834975304j),(1.2437132848726318-0.156287366200871j),(-0.8562874225049864+0.5437126444025047j),(-0.8562874114022415-0.15628741133964047j),(1.5937122057691002+0.19371247374085968j),(-1.2062874200171723+0.19371262460812688j),0.0
0.05,(0.030660122974646407+1.899454653171896e-05j),(-0.010997170046634972-0.024522859402016994j),(-0.003428892338736978-0.0004008706797738045j),(-0.011105428475758222+0.02460943732849551j),(-0.0033881150675674223+0.00037772665193922287j),(-0.005013785777430613+0.0006306262328325109j),(-0.00010635253717238493+6.467003680326318e-05j),(0.01630030681910778+0.0001550751500544236j),(-0.0004611007258968064-0.008190133327196734j),(-0.00036046501614903954+0.008174154221523035j),(-4.7918775473149695e-05-2.6368803666712994e-05j),(-0.005291394473737914-0.000643946995760015j),(-4.365333184407475e-05-0.00012208443161112534j),(-0.0002245677241328569+0.0005287892357167069j),(-8.318693233061657e-05+2.989436215509929e-06j),(0.00042361480811431093-0.0027519443507308177j),(-0.00014181461642626207+0.0006167796103977803j),(0.001656204513754146+0.0018895445814456093j),(-9.244352288443148e-05-4.5685417667229734e-05j),(-0.00015855757083555816+0.003189753164837167j),(0.0015112904355492891-0.001922042337149997j),(-7.087167094059551e-05-0.0006853214691749062j),(-7.120056764469108e-05-4.809041934740805e-05j),(-0.00042691842898871096-0.0009504404856694561j),(3.942309767111912e-05-4.2975707810780034e-05j),(5.2024117992342813e-05+0.0002173070669850164j),(8.472435647454317e-06-5.039656810769684e-05j),(0.00020234366639217173-6.546839874137048e-05j),(4.416151303166638e-05-8.921547578751153e-05j),(0.00041284264570842284+0.00025071822664429793j),(-0.00017018157389416086-6.793753440278423e-05j),(0.00015651450526859808+0.0010067451138205084j),(-0.0002404972001495365+0.0003544552493311787j),(-2.1141344722030675e-05-0.0005002152495027192j),(-6.948694243643013e-05-1.8856785754170636e-05j),(-0.001253464588813317-0.0007286204771584581j),(0.0005420805574267326-0.0002923530219412162j),(3.335610825798386e-05+0.00013454355607523026j),(-4.3625779969284705e-05-0.00016077836228563594j),(1.816770383561908e-05-0.00011395118081479447j),(-6.340732541044185e-05-3.943801254840235e-06j),(0.19370704641831143+0.19371282632733236j),(0.1937106580035128+0.5437045904437005j),(0.1937129004487803-0.1562872935310245j),(0.5437102399960532+0.19372121258257147j),(-0.15628701180983567+0.19371245038007862j),(0.1937130038269664+0.8937107033927308j),(0.19371260771449905-0.5062873868780692j),(0.5437011945436944+0.5437140012276466j),(0.5437135446034788-0.1562877938654042j),(-0.15628621948512086+0.5437131802863406j),(-0.1562873876106176-0.15628738767909767j),(0.8937129911721013+0.19371656876280832j),(-0.5062873914893382+0.19371259796252027j),(0.19371249646204353+1.243712470665544j),(0.1937126047674482-0.8562873887050761j),(0.5437088441200184+0.8937117314831577j),(0.5437125022070918-0.506287306144695j),(-0.15628697394064198+0.893713173642075j),(-0.15628738489067498-0.5062873900666351j),(0.8937087356953789+0.5437170802890107j),(0.8937132646139118-0.15628684585938435j),(-0.5062873683516572+0.5437126180468691j),(-0.5062873900645758-0.15628739156252425j),(1.2437128376446165+0.19371367555417626j),(-0.8562873945182118+0.19371260935168214j),(0.19371267108491946+1.593712856702228j),(0.19371264433430133-1.2062874210106123j),(0.5437123430915073+1.2437129410902759j),(0.5437126662201964-0.8562873517397059j),(-0.15628755878526934+1.2437126443458257j),(-0.15628740631868193-0.8562874358396371j),(0.8937113911577204+0.8937158914935742j),(0.8937129142636843-0.5062872112467709j),(-0.5062875710607655+0.8937128168408923j),(-0.5062873883520201-0.5062873768745328j),(1.2437128414573304+0.5437171156290658j),(1.2437135182533223-0.15628728068723546j),(-0.8562874359365079+0.5437126527275318j),(-0.8562874257435129-0.1562874280048101j),(1.5937120770838598+0.1937124030198265j),(-1.2062874388667528+0.19371263029764432j),0.0
0.06,(0.030638629782686774+1.497303571057993e-05j),(-0.011017153455836516-0.02451536356337966j),(-0.0034475058426215012-0.0004096110480866289j),(-0.011135730358969625+0.024597563710619226j),(-0.0034031513796740783+0.00037329338408255663j),(-0.00501891148318105+0.0006484845550573903j),(-0.00012253265525469752+5.626241285134905e-05j),(0.01625529926812796+0.00016577816154913846j),(-0.00048094367748144633-0.0082035682599209j),(-0.000371878288638903+0.008174953282475889j),(-6.445447028671416e-05-3.422019731627329e-05j),(-0.005319089459077014-0.0006851983085160557j),(-5.333957165458387e-05-0.000129274276353614j),(-0.00021464203351043748+0.0005328717039508232j),(-0.00010164185429061598+3.5459240933529623e-06j),(0.0004042724625952658-0.002691771375072029j),(-0.00015519076848315212+0.0006012995650695915j),(0.0016535703190904995+0.0018944299710126234j),(-0.00010881178133700028-5.5005292832466134e-05j),(-0.00026029456569736834+0.003159098813343843j),(0.0015007109937413116-0.0019347432895767296j),(-8.062704715568882e-05-0.0006879264669037479j),(-8.77588105918207e-05-5.982567160050277e-05j),(-0.0003988699473953485-0.0010434680664779892j),(4.233922865810603e-05-5.2381119856160145e-05j),(6.28803127333636e-05+0.0002538281917438227j),(1.4409156806652363e-05-5.9967436276446525e-05j),(0.0002910731653648595-3.7328574806208727e-05j),(5.488288212828892e-05-8.669152336957538e-05j),(0.00040877859500184407+0.0002624395476665548j),(-0.0001991486566073177-8.616372919666558e-05j),(-4.402538456736341e-06+0.0011496096067166895j),(-0.00028138695884694553+0.0003333224391576437j),(-2.3142904028740908e-05-0.0005130497158574477j),(-8.654019350322925e-05-1.8528903587784324e-05j),(-0.0013541927539537793-0.0009615442337981378j),(0.0006086225993162503-0.0002881529566026783j),(2.8854803963750105e-05+0.00014712768713798566j),(-5.2914479939744056e-05-0.00019733120123636223j),(3.0746550942172506e-05-0.00011995898944487172j),(-7.760187816214155e-05-6.375437281387067e-06j),(0.19370634176670043+0.19371263758108773j),(0.19371060476289537+0.5437033946267308j),(0.19371292382618943-0.15628726751327257j),(0.5437093754857469+0.19372227090514543j),(-0.15628696092233438+0.19371243524581305j),(0.1937130696274178+0.8937104030977923j),(0.19371260623598846-0.5062873870714988j),(0.5436993335446463+0.5437137331731201j),(0.5437136654334741-0.15628777496016324j),(-0.15628607593801763+0.5437132836981201j),(-0.15628738749025678-0.15628738788999635j),(0.8937127511623721+0.19371729293789802j),(-0.5062873916780961+0.19371259500315782j),(0.19371247995806323+1.2437124326951154j),(0.19371260109830218-0.8562873903780444j),(0.5437082486824952+0.893711481675998j),(0.5437124797992315-0.5062872959397643j),(-0.15628694184506103+0.8937132466708776j),(-0.15628738384120525-0.5062873906379439j),(0.8937078806501834+0.5437177336605851j),(0.8937133137440656-0.15628665000544395j),(-0.5062873653547924+0.5437126202269246j),(-0.5062873919699441-0.15628739342314388j),(1.243712847706992+0.19371397146057107j),(-0.8562873966252545+0.19371260722557876j),(0.19371268719835985+1.5937129903360334j),(0.19371266033517376-1.2062874374605608j),(0.5437124369808153+1.2437130376431456j),(0.5437126799881631-0.8562873399479146j),(-0.15628757989574277+1.243712617377256j),(-0.15628741044380193-0.8562874584572334j),(0.8937114891941856+0.8937168151494744j),(0.893712987053482-0.5062871678202261j),(-0.5062876108747211+0.8937128361718033j),(-0.5062873910708168-0.5062873710227956j),(1.2437130055910353+0.5437186631899353j),(1.243713773301299-0.15628714444129757j),(-0.8562874499229224+0.5437126605116023j),(-0.8562874437480623-0.15628745006709957j),(1.5937119459212108+0.19371231062358313j),(-1.206287462130312+0.1937126366682199j),0.0
