N,E [H]
1,-105.07812375439214
2,-105.08154414638213
3,-105.0823761015167
4,-105.08250096744925
5,-105.08292020686399
6,-105.082923938725
7,-105.08341724309157
8,-105.08389698805547
9,-105.08477101612228
10,-105.085125983989
11,-105.08524169324838
12,-105.08705085811866
13,-105.08750844724663
14,-105.0875084474784
15,-105.0875089414743
16,-105.08765529931088
17,-105.08778081057183
18,-105.08799194632891
19,-105.08837915434103
20,-105.09017893800561
21,-105.09073304903448
22,-105.09116120927207
23,-105.09151619479535
24,-105.09164335576428
25,-105.09240986070407
26,-105.09554376624942
27,-105.09555299128266
28,-105.09556041223253
29,-105.09582796713379
30,-105.09582812260551
31,-105.09587228587088
32,-105.09618004846735
33,-105.09633533569935
34,-105.0968316218593
35,-105.09756011766184
36,-105.09756045208877
37,-105.09789948130658
38,-105.0978998794196
39,-105.09867216935712
40,-105.098673816199
41,-105.09868780025975
42,-105.09870427706255
43,-105.09875579380947
44,-105.09875811140722
45,-105.09885625430171
46,-105.0989079662972
47,-105.09894892777508
48,-105.09897751713723
49,-105.09901198427384
50,-105.09901255055976
51,-105.0990716584174
52,-105.0990719347597
53,-105.09907200047039
54,-105.09907989507461
55,-105.09908072242587
56,-105.0991708759644
57,-105.09931579081291
58,-105.09933161525802
59,-105.09974006319493
60,-105.09974039618423
61,-105.09974746970879
62,-105.09974969824913
63,-105.10017268024097
64,-105.10017299245702
65,-105.10017318219218
66,-105.10040194612054
67,-105.10040566384978
68,-105.1008121761305
69,-105.10081272427831
70,-105.10100623322585
71,-105.10105094378555
72,-105.1010866851589
73,-105.10128855428114
74,-105.10136794773565
75,-105.10138641856811
76,-105.10138659884046
77,-105.10144514785661
78,-105.1014459966917
79,-105.10145077337117
80,-105.10174919794055
81,-105.10191929314605
82,-105.10236324569607
83,-105.10236332437611
84,-105.10249234317874
85,-105.10255883985462
86,-105.10257313822633
87,-105.10259186102742
88,-105.10259418317384
89,-105.10259514355548
90,-105.10259760418742
91,-105.10259883487598
92,-105.10262236120242
93,-105.10263290491467
94,-105.10492900648448
95,-105.10494989251788
96,-105.1050903800607
97,-105.10604997560586
98,-105.1060548385045
99,-105.106054844158
100,-105.10607176249592
101,-105.1061034836278
