N,E [H]
1,-14.562399207450513
2,-14.569437857636377
3,-14.594835017472965
4,-14.596210359338135
5,-14.59802496899804
6,-14.598952476885394
7,-14.616163720782417
8,-14.618160621512011
9,-14.618672612629329
10,-14.619517477832325
11,-14.621663421943001
12,-14.62184192327135
13,-14.62725838103512
14,-14.627371116564145
15,-14.627401427179711
16,-14.627625137360058
17,-14.627698899179359
18,-14.627815461475532
19,-14.628104657209185
20,-14.62888145825622
21,-14.629192778294872
22,-14.62930439259481
23,-14.629622236753155
24,-14.630162527955282
25,-14.63018297798262
26,-14.630193668642576
27,-14.630401708979743
28,-14.630421669586303
29,-14.630621918577754
30,-14.63063313588211
31,-14.630700361625486
32,-14.630754263556796
33,-14.630806349661258
34,-14.630864253325894
35,-14.630914647435027
36,-14.631166898281696
37,-14.631237216976286
38,-14.63125972436392
39,-14.631847110817352
40,-14.631903791857114
41,-14.632155767592886
42,-14.632175164733193
43,-14.6321812694092
44,-14.632181944973691
45,-14.632185518770285
46,-14.632190883314442
47,-14.632219101337583
48,-14.632411887077721
49,-14.632442914882068
50,-14.632446201381466
51,-14.632446201765221
