N,E [H]
1,-15.531624199703103
2,-15.540295072812713
3,-15.543006606019645
4,-15.545692790704141
5,-15.54625951134462
6,-15.546328914952326
7,-15.546513201579154
8,-15.546562805698349
9,-15.54696783543704
10,-15.547299586570134
11,-15.54913883483218
12,-15.549323451370778
13,-15.54979224449909
14,-15.551057397087376
15,-15.551717785823355
16,-15.551913527156595
17,-15.552293499682444
18,-15.552663565340662
19,-15.553040703907213
20,-15.553775164963685
21,-15.553895384674574
22,-15.55392551843125
23,-15.554279651240584
24,-15.554592531063474
25,-15.554754011705342
26,-15.554887369338282
27,-15.555486993370335
28,-15.555697578583244
29,-15.555911979476276
30,-15.555943608579089
31,-15.5560058033798
32,-15.556182778118448
33,-15.55664201340007
34,-15.557022991072238
35,-15.557517826034546
36,-15.557661909817643
37,-15.557974025052358
38,-15.55818909678112
39,-15.558755602087906
40,-15.558759232144315
41,-15.5587642733328
42,-15.559332461006957
43,-15.559437980499931
44,-15.559456453109133
45,-15.559694334733774
46,-15.559930476492436
47,-15.560595375554355
48,-15.56254639733299
49,-15.562667232266035
50,-15.563060972442411
51,-15.563173852931433
52,-15.563211208960588
53,-15.56389376683405
54,-15.56411478782707
55,-15.564863412279488
56,-15.565467408714213
57,-15.565477602021122
58,-15.5655375801834
59,-15.56567098554544
60,-15.565702363470825
61,-15.565892156233659
62,-15.566133406401061
63,-15.566283691317722
64,-15.56633239649097
65,-15.566407447600287
66,-15.566736328894061
67,-15.566739480425593
68,-15.566802614498917
69,-15.56730528868109
70,-15.567336845401647
71,-15.56739408745307
72,-15.567398739827963
73,-15.56745869584729
74,-15.567572562145797
75,-15.567657400665718
76,-15.567687533823412
77,-15.567883731151719
78,-15.567979649185695
79,-15.568177072895491
80,-15.56819205579821
81,-15.568234590356639
82,-15.568251933530723
83,-15.568378651035154
84,-15.56837968494183
85,-15.568395217100614
86,-15.568496884498416
87,-15.568622944400165
88,-15.569100852897897
89,-15.569167245275873
90,-15.569295301636107
91,-15.569296792615543
92,-15.569298284239043
93,-15.569351451402659
94,-15.569471457678695
95,-15.569682198853236
96,-15.569682422233553
97,-15.569709654593147
98,-15.569713540442939
99,-15.56980800210979
100,-15.56987733424674
101,-15.569878821019833
