N,E [H]
1,-15.482816508539745
2,-15.483679304806525
3,-15.506816170630206
4,-15.506900604603628
5,-15.507707211421756
6,-15.508546480106038
7,-15.508784685748319
8,-15.508856637516553
9,-15.510011280929648
10,-15.510156449249527
11,-15.51039540312867
12,-15.51083249657066
13,-15.510877504553777
14,-15.513444271812702
15,-15.513697804904732
16,-15.513979585380119
17,-15.515556730795623
18,-15.51605376511471
19,-15.516061193563703
20,-15.51625411170673
21,-15.516895881494069
22,-15.517147723042093
23,-15.517300182880188
24,-15.518258041076967
25,-15.518938828316243
26,-15.519237946445664
27,-15.522123688267316
28,-15.522150422061056
29,-15.522438222119701
30,-15.52246181185404
31,-15.52315119768064
32,-15.523360431090094
33,-15.523398488247794
34,-15.523878308104145
35,-15.523987385023968
36,-15.524154846556742
37,-15.524340299309076
38,-15.5259485781881
39,-15.526187110809978
40,-15.526384224479138
41,-15.5269318054959
42,-15.526945004903961
43,-15.526969111184245
44,-15.527717643398322
45,-15.52776662972837
46,-15.528141374473758
47,-15.52829833620126
48,-15.528342364254076
49,-15.528359078408906
50,-15.528384440271395
51,-15.528611228212526
52,-15.52870490789752
53,-15.528719379449063
54,-15.528872983918001
55,-15.52892014122148
56,-15.529639740650213
57,-15.529664410845983
58,-15.529685537120017
59,-15.529938400646474
60,-15.530118225489884
61,-15.53026124177735
62,-15.530482044278335
63,-15.530731802307821
64,-15.530751241050895
65,-15.53084798039229
66,-15.530890776561908
67,-15.531703951550385
68,-15.531869970104934
69,-15.532108645751098
70,-15.532119937560909
71,-15.532214822117401
72,-15.53236054126354
73,-15.532369965959251
74,-15.53242385383733
75,-15.532491621415447
76,-15.53269382253293
77,-15.532694537924458
78,-15.532864151528193
79,-15.53294395178434
80,-15.532949891688327
81,-15.533087203656677
82,-15.533155885535022
83,-15.53319992869526
84,-15.53320087660581
85,-15.533272218421205
86,-15.53328650843834
87,-15.53328718938031
88,-15.533526958758157
89,-15.533594476802655
90,-15.533596603635527
91,-15.533619241852723
92,-15.533625037886837
93,-15.53364587808299
94,-15.533681914767962
95,-15.53370028603985
96,-15.533705920937976
97,-15.533721356835779
98,-15.53372926074122
99,-15.533745425618278
100,-15.533763227233395
101,-15.533850486261407
