N,E [H]
1,-107.49947858210629
2,-107.50092560290786
3,-107.50764835979537
4,-107.50768324642617
5,-107.5076833616445
6,-107.50774549173404
7,-107.51760114907783
8,-107.51800241708047
9,-107.51851830750009
10,-107.5194336131855
11,-107.51963899420188
12,-107.52500780831625
13,-107.52663072683245
14,-107.52870854447036
15,-107.52990779584219
16,-107.53645784465202
17,-107.53656779394326
18,-107.53712420428235
19,-107.53722631732549
20,-107.53733766131472
21,-107.54149997816549
22,-107.54233280711124
23,-107.54516573604643
24,-107.5454398689698
25,-107.54614221406689
26,-107.54615678377651
27,-107.54636299794737
28,-107.54704794099598
29,-107.54735613295139
30,-107.54960808408283
31,-107.5516019802159
32,-107.55607551671285
33,-107.55861516861012
34,-107.56194485914723
35,-107.56198844107465
36,-107.56583446672421
37,-107.56583923700221
38,-107.56590086628121
39,-107.56634840188666
40,-107.5688479829707
41,-107.56915706951072
42,-107.56957860615546
43,-107.56989778570497
44,-107.5702501249225
45,-107.57029615013356
46,-107.57042180308328
47,-107.5711249157757
48,-107.57114146505727
49,-107.57114520895502
50,-107.57127010504293
51,-107.57132257501634
52,-107.57133854826002
53,-107.57133999021663
54,-107.57161319570254
55,-107.57193982915983
56,-107.57195623941223
57,-107.57209225370411
58,-107.57254670297263
59,-107.57394679190423
60,-107.57407137459766
61,-107.58127793574816
62,-107.58290000575083
63,-107.58298042812581
64,-107.58323320598289
65,-107.5835879236399
66,-107.5836107916391
67,-107.58373793676772
68,-107.58383574119047
69,-107.5845297917114
70,-107.58461828406676
71,-107.58468873940029
72,-107.58476083927349
73,-107.58479477381657
74,-107.58489914221943
75,-107.58498825920655
76,-107.5850226162187
77,-107.58619009734402
78,-107.58633608549766
79,-107.58653559550913
80,-107.58679060995736
81,-107.58707817829952
82,-107.58708251621486
83,-107.58722100025348
84,-107.58946067882755
85,-107.58954974881767
86,-107.58960579806985
87,-107.5898314592088
88,-107.59008812092384
89,-107.5900957435081
90,-107.59098461985448
91,-107.5920634038077
92,-107.59210733333309
93,-107.59224255390656
94,-107.5924526322039
95,-107.59256146216552
96,-107.59259857231227
97,-107.5929890990679
98,-107.59352580203762
99,-107.59357238060502
100,-107.59358999589979
101,-107.59377399188294
