N,E [H]
1,-14.562399207450522
2,-14.571795835182183
3,-14.5783275590871
4,-14.591571855943902
5,-14.593162650879766
6,-14.59318672387767
7,-14.59453670154322
8,-14.594571715127685
9,-14.596665716313428
10,-14.610851110538466
11,-14.616233194865762
12,-14.616242294838198
13,-14.617238418765238
14,-14.617238444482078
15,-14.617250714346886
16,-14.618704480296595
17,-14.619501175169741
18,-14.619669067327665
19,-14.621113516846146
20,-14.62352716718963
21,-14.624171156666105
22,-14.62474923289983
23,-14.625955809647992
24,-14.625957757239314
25,-14.625967819663712
26,-14.626017537460008
27,-14.626103643897787
28,-14.626133729787854
29,-14.626140244890456
30,-14.626170856833939
31,-14.626214316308833
32,-14.626238151525968
33,-14.626242898445165
34,-14.626242965084455
35,-14.626785181642484
36,-14.62736873694463
37,-14.627370439970305
38,-14.627382390744273
39,-14.628161501136796
40,-14.628162567743399
41,-14.628388704946996
42,-14.628390139263246
43,-14.628390565877854
44,-14.628397410266825
45,-14.628851826645224
46,-14.628851852800464
47,-14.62886260485504
48,-14.629009307398105
49,-14.62901239973503
50,-14.629016601878412
51,-14.629017543501234
