N,E [H]
1,-15.532112852426646
2,-15.534733175539897
3,-15.535572796626111
4,-15.53807771527639
5,-15.543614072749634
6,-15.544362466436985
7,-15.544401252640464
8,-15.54505674495287
9,-15.545389812725102
10,-15.545842512307477
11,-15.547027446120467
12,-15.54740538164153
13,-15.548058623267764
14,-15.548068779458703
15,-15.548290387825485
16,-15.548934250417595
17,-15.548956477531831
18,-15.549728639073917
19,-15.552052238572195
20,-15.552897283917252
21,-15.553058708114236
22,-15.553247945063626
23,-15.553268549790245
24,-15.553629996644883
25,-15.553747689067709
26,-15.553892311985495
27,-15.55407403060563
28,-15.554290292448144
29,-15.554501461646371
30,-15.55485104595758
31,-15.554976252779142
32,-15.554998910931157
33,-15.555116055549043
34,-15.555242381749807
35,-15.555276350762766
36,-15.55532463930192
37,-15.555348613810205
38,-15.555359229007939
39,-15.555649141226395
40,-15.555793785456677
41,-15.555859638183604
42,-15.55605562271013
43,-15.55654115430412
44,-15.556657047313145
45,-15.556822641829497
46,-15.556930698186022
47,-15.557045372869013
48,-15.557385263364816
49,-15.557493959369475
50,-15.557498109759138
51,-15.557611683084446
52,-15.55766219660242
53,-15.5577508159846
54,-15.557783943738537
55,-15.557838334135205
56,-15.55844987024562
57,-15.558474324759251
58,-15.558591406589985
59,-15.558698397507673
60,-15.558742032723915
61,-15.55875718373783
62,-15.558758615002313
63,-15.558887923355776
64,-15.55890546547666
65,-15.558908782287402
66,-15.558936580540083
67,-15.558967758399291
68,-15.558975442474615
69,-15.559068965433916
70,-15.559100024762236
71,-15.559156786622255
72,-15.559175018176376
73,-15.559192758767596
74,-15.55929217357468
75,-15.559502758807692
76,-15.559552845307504
77,-15.559620419616438
78,-15.56010999061194
79,-15.560110126546066
80,-15.560152120054306
81,-15.560229244227113
82,-15.56023598575759
83,-15.560300107112381
84,-15.560315473102866
85,-15.56032065682371
86,-15.560328375474736
87,-15.560339040977015
88,-15.560350385632244
89,-15.560377560126756
90,-15.560446803699943
91,-15.560460252427708
92,-15.560482007294832
93,-15.560493115503544
94,-15.56063871069852
95,-15.560669492484855
96,-15.560678325456333
97,-15.560693308681373
98,-15.560771451171915
99,-15.56080588086193
100,-15.560833944560459
101,-15.560923878388131
