N,E [H]
1,-15.32719703772382
2,-15.328933625823268
3,-15.33036005421241
4,-15.330732589555854
5,-15.330815982372169
6,-15.331271179975658
7,-15.331610202417567
8,-15.331679815569753
9,-15.33218282526357
10,-15.333470902644313
11,-15.333514244194689
12,-15.333740132708837
13,-15.336386182707304
14,-15.336414849382379
15,-15.338085205199242
16,-15.338318348612583
17,-15.341128489439697
18,-15.341339963236766
19,-15.342381005096785
20,-15.343066336734132
21,-15.344051904695501
22,-15.344054126828878
23,-15.344209954361107
24,-15.34449045855133
25,-15.344627368888322
26,-15.345652186368454
27,-15.348470361707347
28,-15.348588712448729
29,-15.348652990296454
30,-15.34873444259483
31,-15.358072232372534
32,-15.361140547621785
33,-15.361219678415498
34,-15.361310264851856
35,-15.362328261038918
36,-15.362342655536953
37,-15.362452845935307
38,-15.363131792768927
39,-15.363196114443285
40,-15.36358705254326
41,-15.363654482071464
42,-15.363898511780747
43,-15.364199098299794
44,-15.364685852910442
45,-15.364931861133867
46,-15.368545432785405
47,-15.378969355468026
48,-15.379006725054492
49,-15.381023493928653
50,-15.381078399489118
51,-15.38158887464733
52,-15.387455739560286
53,-15.417751634326045
54,-15.417939615142009
55,-15.418264629388291
56,-15.418711358357585
57,-15.418834633923984
58,-15.418929693255667
59,-15.419003399674343
60,-15.420398759572242
61,-15.42103498317726
62,-15.421136139093502
63,-15.422115398091872
64,-15.422168660311582
65,-15.422177527704116
66,-15.425392155159253
67,-15.425692640044048
68,-15.425745310081535
69,-15.425758807135846
70,-15.426745665517428
71,-15.426778858859382
72,-15.426953493864843
73,-15.427574917014296
74,-15.427873683676156
75,-15.427890460132314
76,-15.42814685360827
77,-15.428315709175454
78,-15.42839575259381
79,-15.428452485438891
80,-15.428636242021778
81,-15.428834080925544
82,-15.42903133221171
83,-15.429123001714188
84,-15.42996097007688
85,-15.43020709169248
86,-15.430296688567548
87,-15.430589759465914
88,-15.430718170295677
89,-15.430981974138176
90,-15.430991319681093
91,-15.431502215362295
92,-15.431612998596135
93,-15.432083347531202
94,-15.434402930632412
95,-15.434426539217583
96,-15.434453308060242
97,-15.434490746171255
98,-15.434577406798148
99,-15.434628695010186
100,-15.435584268907567
101,-15.435593661471714
