N,E [H]
1,-72.80964935637977
2,-72.81353137869841
3,-72.81359123821285
4,-72.81367662621436
5,-72.81380554222152
6,-72.81515133405432
7,-72.81635821411861
8,-72.8163582349811
9,-72.81638700739815
10,-72.81650545198978
11,-72.81653104923949
12,-72.81667042753996
13,-72.81668793464583
14,-72.81676880951849
15,-72.81676971278524
16,-72.81682173389547
17,-72.8169923065077
18,-72.81702855389845
19,-72.81703517631703
20,-72.81703917379824
21,-72.81706368110312
22,-72.81707128271773
23,-72.8170782346909
24,-72.81709809053658
25,-72.81716314932311
26,-72.81720970240215
27,-72.81734338929681
28,-72.8173573138749
29,-72.81787675620234
30,-72.81790019009868
31,-72.81792029901258
32,-72.81795307671041
33,-72.81815435978844
34,-72.818213638544
35,-72.81825537558204
36,-72.81832617880357
37,-72.81858215574051
38,-72.8186686488747
39,-72.81872769391434
40,-72.81877369760542
41,-72.81877437552662
42,-72.81883016866918
43,-72.81884521244275
44,-72.81892335835512
45,-72.81893297095054
46,-72.81893891281788
47,-72.81895603133796
48,-72.81899606682644
49,-72.81900029975476
50,-72.81902765566534
51,-72.81908542866549
52,-72.81911445794354
53,-72.81912531970087
54,-72.8191286445137
55,-72.81919519321222
56,-72.81919742157284
57,-72.81924713759142
58,-72.81926530338086
59,-72.81927451541715
60,-72.8192869865008
61,-72.81929460468537
62,-72.81933293046359
63,-72.81935086627918
64,-72.81935647642776
65,-72.81937739692829
66,-72.81942712700284
67,-72.81943885990499
68,-72.81946451195869
69,-72.8194806416409
70,-72.8195005520563
71,-72.81951496427023
72,-72.81951548646276
73,-72.8195235594526
74,-72.81953717671088
75,-72.81957277252052
76,-72.81957853977053
77,-72.81958202412162
78,-72.81961105128947
79,-72.81961867173464
80,-72.81963668381398
81,-72.81965587068407
82,-72.81966054694071
83,-72.81966473091549
84,-72.81966960519809
85,-72.81969437916469
86,-72.81969461067195
87,-72.81970320268583
88,-72.81970773433753
89,-72.81971344994278
90,-72.81971596705255
91,-72.81971748821105
92,-72.8197196797136
93,-72.81971971060788
94,-72.8197216879551
95,-72.81973442831897
96,-72.81973722353716
97,-72.8197425304254
98,-72.8197474147358
99,-72.81976143998038
100,-72.81976497924961
101,-72.81976547484292
