N,E [H]
1,-147.4720899691437
2,-147.50668210125252
3,-147.54439350161607
4,-147.54871732513186
5,-147.5913247154646
6,-147.6034180920587
7,-147.61460169609296
8,-147.61619185097442
9,-147.61668636380375
10,-147.6181590048526
11,-147.6302746754296
12,-147.63220091750296
13,-147.63222536416856
14,-147.6375384127097
15,-147.63866301975867
16,-147.63879294823437
17,-147.64145183384449
18,-147.6416855665188
19,-147.64234480548774
20,-147.64485089737295
21,-147.64512463248812
22,-147.64630625344594
23,-147.64712962495082
24,-147.64758264792223
25,-147.6494800922958
26,-147.64948903832104
27,-147.65111222260003
28,-147.65127657879952
29,-147.65208075632958
30,-147.65216936633797
31,-147.65439962569909
32,-147.65602397948817
33,-147.65705150054077
34,-147.6581913373195
35,-147.65837378467583
36,-147.65920348817045
37,-147.65935111829066
38,-147.65967598592226
39,-147.65998221939955
40,-147.65998821260828
41,-147.66067279702267
42,-147.66078533983816
43,-147.661716746023
44,-147.66233572894947
45,-147.66238843024868
46,-147.66242114484282
47,-147.66949956431523
48,-147.6698059471644
49,-147.66999477957177
50,-147.6708623765002
51,-147.6722852442145
52,-147.67287698902572
53,-147.67316733099554
54,-147.67322214373084
55,-147.6732755562014
56,-147.67349381740638
57,-147.67400820453372
58,-147.67402283380292
59,-147.67414964252288
60,-147.67416897274953
61,-147.67420270598572
62,-147.6754148193122
63,-147.67544658003087
64,-147.6755387977875
65,-147.67585901199243
66,-147.67594051421048
67,-147.67648423356837
68,-147.6767300053157
69,-147.67678078927628
70,-147.67704093361556
71,-147.67719432999334
72,-147.67723328701237
73,-147.6774557557859
74,-147.67747081326524
75,-147.6787107832988
76,-147.67875504776305
77,-147.6789727727327
78,-147.6789729325188
79,-147.6789915175583
80,-147.67921917413878
81,-147.67926704057794
82,-147.67990906038895
83,-147.68096621181328
84,-147.68102713500792
85,-147.6813285134204
86,-147.68173465539365
87,-147.68189406753885
88,-147.68310089385494
89,-147.68324424627423
90,-147.6833834679338
91,-147.68342982739935
92,-147.68385282833717
93,-147.68397033295523
94,-147.68399740800086
95,-147.68403094664876
96,-147.68405526862392
97,-147.68408535494962
98,-147.6848029198636
99,-147.68523490328866
100,-147.685598918315
101,-147.6856007074886
