N,E [H]
1,-106.43624803966996
2,-106.43985348117518
3,-106.44042064308464
4,-106.44042959152638
5,-106.44107894857163
6,-106.44108032624689
7,-106.44155349802287
8,-106.4421892263423
9,-106.44318543286161
10,-106.44348480215432
11,-106.44359569972706
12,-106.4470953864236
13,-106.4476275287993
14,-106.44764422448078
15,-106.44777601049229
16,-106.44884384837769
17,-106.44900934076195
18,-106.4497315420429
19,-106.44998510665862
20,-106.45098068776345
21,-106.45110661899086
22,-106.4514270673548
23,-106.45167366335195
24,-106.45191368930787
25,-106.45238407881011
26,-106.45595218488252
27,-106.45596314925422
28,-106.45596722769528
29,-106.45720047349612
30,-106.45720081580434
31,-106.45725637285635
32,-106.45769273179874
33,-106.45774250192625
34,-106.4584836571577
35,-106.45973331752145
36,-106.45973592529694
37,-106.46010875098017
38,-106.46010922411936
39,-106.4606529816822
40,-106.46065318021182
41,-106.46065600284969
42,-106.46070695374097
43,-106.46082143337188
44,-106.46082287884698
45,-106.4610480254659
46,-106.46107423367421
47,-106.46108673313336
48,-106.4611786475271
49,-106.46118650095569
50,-106.46119348568264
51,-106.46122324386685
52,-106.46122334865065
53,-106.46123104995978
54,-106.46125391238114
55,-106.46127497584828
56,-106.46141241768483
57,-106.46145948930254
58,-106.46157536168543
59,-106.46178331785967
60,-106.46179852487457
61,-106.46179887691163
62,-106.46191449557655
63,-106.4624812884074
64,-106.46249560574384
65,-106.46252332042081
66,-106.46253884453837
67,-106.46255847914931
68,-106.46283095295755
69,-106.46287544270687
70,-106.46321600798814
71,-106.46324364933156
72,-106.46325935717985
73,-106.46334626040243
74,-106.46338220344843
75,-106.46338267244965
76,-106.46338405911203
77,-106.4634697334278
78,-106.46347428520771
79,-106.46347431050245
80,-106.46359972558567
81,-106.4636336760249
82,-106.4636667018904
83,-106.46366720422868
84,-106.46375382491094
85,-106.46380830782968
86,-106.4641492921189
87,-106.4642779893446
88,-106.46449049150719
89,-106.46449860412578
90,-106.46450712792888
91,-106.46470326695082
92,-106.46475897403661
93,-106.46476774363933
94,-106.4676857522031
95,-106.46769197711713
96,-106.46807302086859
97,-106.46893361486379
98,-106.4689350611861
99,-106.46893508150258
100,-106.469309661486
101,-106.46931151071995
