N,E [H]
1,-147.4720899691437
2,-147.47214738022274
3,-147.61638308914965
4,-147.6175478614958
5,-147.61798353941458
6,-147.61873501839605
7,-147.6222975021367
8,-147.62274455172553
9,-147.62955768375596
10,-147.63280145502117
11,-147.63394843054652
12,-147.6349474829937
13,-147.6349966672303
14,-147.63508388094004
15,-147.63508904165963
16,-147.63517439700263
17,-147.6355822825041
18,-147.63634168242112
19,-147.6377445632356
20,-147.64100788624924
21,-147.64270296307913
22,-147.642760645009
23,-147.64297631990695
24,-147.64329960279335
25,-147.6561140072417
26,-147.65633914929194
27,-147.65664840787582
28,-147.65713516456978
29,-147.65728516965862
30,-147.6643262519102
31,-147.66750810662654
32,-147.66781510313137
33,-147.66785926870378
34,-147.6684036484731
35,-147.66870796402276
36,-147.66932987545684
37,-147.66940334359032
38,-147.66946544847664
39,-147.6694768743428
40,-147.669525359266
41,-147.67029683452378
42,-147.67032243102508
43,-147.67056407273319
44,-147.67103469289992
45,-147.6715419712625
46,-147.6720970058929
47,-147.6721381092356
48,-147.6724728220201
49,-147.67255835596478
50,-147.6726710619416
51,-147.6728329994531
52,-147.67291531273048
53,-147.6729270615212
54,-147.67364165041977
55,-147.67383377084704
56,-147.67383499149958
57,-147.67383603796844
58,-147.67388885591035
59,-147.674451099341
60,-147.6744550924369
61,-147.67595996260448
62,-147.6759868560891
63,-147.6759871507315
64,-147.67605098104946
65,-147.6765232229322
66,-147.67653961026292
67,-147.67728545651005
68,-147.67729535376031
69,-147.67759724342486
70,-147.67760182369366
71,-147.67881882801268
72,-147.67890583855447
73,-147.67913295441323
74,-147.6802029554502
75,-147.6802035745762
76,-147.68021911948412
77,-147.6805547631398
78,-147.68063814977992
79,-147.68068309933452
80,-147.6808254673216
81,-147.68157427881525
82,-147.68160153153494
83,-147.68165906845528
84,-147.68174494544374
85,-147.68197185179713
86,-147.68211333593112
87,-147.68221027653988
88,-147.68321302900193
89,-147.6833070936353
90,-147.68336818829908
91,-147.68385419133628
92,-147.6839217820649
93,-147.68393852536406
94,-147.68399494592168
95,-147.6840443643689
96,-147.6851576347946
97,-147.6854679875836
98,-147.68548070203542
99,-147.68617509101108
100,-147.6862108020172
101,-147.68632990962644
