N,E [H]
1,-14.628399149261412
2,-14.63737438683197
3,-14.640671576359148
4,-14.64730175701825
5,-14.648933176751894
6,-14.651205468806642
7,-14.652550875940829
8,-14.654041787691018
9,-14.654682787274075
10,-14.655144047641484
11,-14.655220000663691
12,-14.655270358863945
13,-14.656572999661439
14,-14.656578814603156
15,-14.657359687822483
16,-14.657581501714127
17,-14.657717494928647
18,-14.65780920600482
19,-14.657831567316865
20,-14.657861337183524
21,-14.658606464109903
22,-14.658806113103939
23,-14.658990189709499
24,-14.658996722116056
25,-14.659053362379408
26,-14.65917945125457
27,-14.659250943489845
28,-14.659252793643214
29,-14.65925432075024
30,-14.65925860769534
31,-14.659262234542526
32,-14.659299925236578
33,-14.659365675361137
34,-14.659374929262492
35,-14.659398409131782
36,-14.659412649253355
37,-14.659432869067896
38,-14.6594428549578
39,-14.659487954089348
40,-14.659512497471418
41,-14.659525429192481
42,-14.659542728400899
43,-14.659561915111887
44,-14.659563755518501
45,-14.659564084277555
46,-14.659566213484824
47,-14.659575600095206
48,-14.659576862138506
49,-14.659581654166223
50,-14.659588275824168
51,-14.659588275833354
