N,E [H]
1,-107.48482079551198
2,-107.48644927721577
3,-107.48764808703211
4,-107.50232095750087
5,-107.50277249524683
6,-107.5027741431375
7,-107.50284712729649
8,-107.5028518667036
9,-107.50938031273068
10,-107.50976760475632
11,-107.51126105283187
12,-107.5127797456538
13,-107.51561695084007
14,-107.5161040287227
15,-107.51633133441682
16,-107.516559827166
17,-107.51658570346439
18,-107.51709188207518
19,-107.51711291339464
20,-107.51749549963797
21,-107.52143675048092
22,-107.52146330037131
23,-107.52161975750249
24,-107.52232212213661
25,-107.52509415394022
26,-107.53710466808086
27,-107.53752542226015
28,-107.53757827320501
29,-107.53824854939006
30,-107.53834032343335
31,-107.53874764082224
32,-107.53930270102404
33,-107.5395665320564
34,-107.53976765790576
35,-107.54035643314843
36,-107.54143539816356
37,-107.54407306356335
38,-107.5442429815398
39,-107.54647731110599
40,-107.54662029228142
41,-107.54674593958961
42,-107.54740393488127
43,-107.54782824653489
44,-107.5478709848329
45,-107.54827921059886
46,-107.5487413752328
47,-107.54876900278356
48,-107.54877572526053
49,-107.54882762446022
50,-107.54898158736167
51,-107.56490642154499
52,-107.56492915629447
53,-107.56514421674306
54,-107.56540098386823
55,-107.56576365348218
56,-107.5662453818632
57,-107.56682219639544
58,-107.5669331995561
59,-107.5670000408089
60,-107.56706691427871
61,-107.56732132961542
62,-107.56740068360239
63,-107.5674845762888
64,-107.56748622903451
65,-107.5677715340752
66,-107.57504989250035
67,-107.5750790667021
68,-107.57518914914779
69,-107.57579222248948
70,-107.57579667826755
71,-107.57579757258783
72,-107.57633177860465
73,-107.5783580579723
74,-107.57855029216576
75,-107.57895276840263
76,-107.5789959184592
77,-107.5791464682784
78,-107.57916866237863
79,-107.57917990319372
80,-107.57923594894129
81,-107.5797453621734
82,-107.57974964933547
83,-107.57986488097053
84,-107.5800962806581
85,-107.58012517599397
86,-107.58014435895238
87,-107.58028399960175
88,-107.58029021368287
89,-107.58059538640403
90,-107.58146861034518
91,-107.58152285666863
92,-107.58186186079912
93,-107.58205592136173
94,-107.58216823692561
95,-107.58244818645484
96,-107.58260218943721
97,-107.58262513656555
98,-107.5827137274496
99,-107.58279261319086
100,-107.58279286384739
101,-107.58280112905685
