t,S_00,S_01
2.775,0.2551532031447137,0.7449074121442211
2.79,0.24295275094149665,0.7570924021088996
2.8049999999999997,0.23052412406677672,0.7694496236534368
2.82,0.21797743075779558,0.7819564474553261
2.835,0.20540715816335595,0.7945348376819102
2.85,0.19289128171039246,0.8071138661576731
2.8649999999999998,0.180475351962257,0.8195573660762874
2.88,0.16821696037816716,0.8317683546789962
2.895,0.15623032282723326,0.8437093625268053
2.9099999999999997,0.14464191552704198,0.855305069041021
2.925,0.1335443928861739,0.8664837538268396
2.94,0.12297700737718356,0.8770850382051697
2.955,0.11298110605425471,0.8870237321433836
2.9699999999999998,0.103655661179046,0.8962921352056148
2.985,0.09511136878991824,0.9048323260132426
3.0,0.0873730923617707,0.9125703974028905
