N,E [H]
1,-14.488736706563031
2,-14.495536758650253
3,-14.505049639044746
4,-14.524887396406427
5,-14.525205306439918
6,-14.52522974562959
7,-14.526021127892292
8,-14.528729535690978
9,-14.529042286376018
10,-14.530151847103282
11,-14.535053539016278
12,-14.536323112629999
13,-14.536415365834323
14,-14.536713992297994
15,-14.537037097945515
16,-14.537094609369504
17,-14.537258760498583
18,-14.5373590005748
19,-14.538827741933975
20,-14.539040641821915
21,-14.539329277000533
22,-14.539797181081001
23,-14.53980427151149
24,-14.539925846983264
25,-14.540313020802525
26,-14.540319639510612
27,-14.5404478502608
28,-14.54045557188674
29,-14.540593880259566
30,-14.540634423445779
31,-14.540663236403649
32,-14.54068343988983
33,-14.540695486351312
34,-14.540715471518425
35,-14.540728036849504
36,-14.540744992350279
37,-14.540751502579859
38,-14.540758897649438
39,-14.540773289407891
40,-14.540782634538054
41,-14.540784493962041
42,-14.540794569658756
43,-14.54079714321193
44,-14.54080355012803
45,-14.540806317315958
46,-14.54081381400814
47,-14.540821011897203
48,-14.540822547948643
49,-14.540824140806839
50,-14.540825229473882
51,-14.540826382992064
52,-14.540830150518769
53,-14.540844973163708
54,-14.540845736554859
55,-14.540850992364179
56,-14.540852432066504
57,-14.540859804077886
58,-14.540862269360913
59,-14.540875822471978
60,-14.540883773068327
61,-14.54088912808
62,-14.540893057116936
63,-14.540896212720057
64,-14.540896375663632
65,-14.540953579117854
66,-14.540955380892246
67,-14.54098813078356
68,-14.541096872613881
69,-14.541124296109004
70,-14.541193184856636
71,-14.5412074671017
72,-14.541207672960782
73,-14.54122637971196
74,-14.541231689681284
75,-14.541236998048685
76,-14.54124029885239
77,-14.541243691454877
78,-14.541247371783124
79,-14.541250152583725
80,-14.541250876835175
81,-14.541251273935364
82,-14.541262717295513
83,-14.54126995301496
84,-14.541270224441808
85,-14.541275708331787
86,-14.541291877611108
87,-14.541293387600133
88,-14.54130318323699
89,-14.541306439931716
90,-14.541308440230987
91,-14.5413087554245
92,-14.541314820503379
93,-14.541322856965143
94,-14.541328688058153
95,-14.54133581102962
96,-14.541342417862294
97,-14.541345857956799
98,-14.541347046989367
99,-14.541358682035938
100,-14.541370077758087
101,-14.541372999053536
