N,E [H]
1,-107.42162436498378
2,-107.42173075917938
3,-107.42344281430483
4,-107.42396063717914
5,-107.42479830738849
6,-107.42652868018794
7,-107.42736537867214
8,-107.42892460158089
9,-107.42968329888558
10,-107.44190609972266
11,-107.44191793150783
12,-107.44211148589419
13,-107.44234730672986
14,-107.44810158701877
15,-107.44910040441044
16,-107.45029864233564
17,-107.4514794358267
18,-107.4563020773582
19,-107.45637530465102
20,-107.45825779324745
21,-107.45839695697978
22,-107.45842530308263
23,-107.46086094160141
24,-107.46331279785085
25,-107.46339678705193
26,-107.46540429777023
27,-107.47850635676633
28,-107.47866616610224
29,-107.47873166790895
30,-107.47971823628014
31,-107.47997602382678
32,-107.4808284776925
33,-107.48086710406778
34,-107.48098175321273
35,-107.48098952961311
36,-107.48471331942748
37,-107.48568736209019
38,-107.48603825786796
39,-107.48660972544455
40,-107.49060266109079
41,-107.49119052516947
42,-107.4924394931435
43,-107.49298158301787
44,-107.49314278863244
45,-107.49344242205937
46,-107.49352066475913
47,-107.4946158297266
48,-107.49499057126698
49,-107.49507767558126
50,-107.4972231871918
51,-107.49847258195157
52,-107.49901961586922
53,-107.50765237223794
54,-107.50796067711539
55,-107.5082206462896
56,-107.50823898065758
57,-107.50887213990129
58,-107.50895761225806
59,-107.50930041885928
60,-107.51246638098529
61,-107.51258780961442
62,-107.51271577559618
63,-107.51278469072382
64,-107.51291175180094
65,-107.51303082651002
66,-107.51304999494559
67,-107.51306616749025
68,-107.51341249147761
69,-107.51345186833542
70,-107.51383102092349
71,-107.51431118404558
72,-107.51472056979009
73,-107.5147211140605
74,-107.51480339608005
75,-107.51616719791029
76,-107.51779924329998
77,-107.51792265752887
78,-107.5179434917997
79,-107.51797332715255
80,-107.51797759380534
81,-107.51910831910615
82,-107.52005252145388
83,-107.52075686805006
84,-107.5232170565019
85,-107.5233879253128
86,-107.52352039957788
87,-107.52384827388553
88,-107.5238598288925
89,-107.52418614145587
90,-107.52419379353377
91,-107.52423280104229
92,-107.5246822996535
93,-107.52470836947046
94,-107.52542277981064
95,-107.52785780390094
96,-107.5278924854276
97,-107.52791248073383
98,-107.52959135725328
99,-107.52963243551899
100,-107.53117491897608
101,-107.53183395548632
