N,E [H]
1,-107.40195718065988
2,-107.4160902849333
3,-107.41614875813471
4,-107.41615880234555
5,-107.42034617219561
6,-107.42042137751272
7,-107.42072611324095
8,-107.42086642822738
9,-107.4208916714389
10,-107.4229067310756
11,-107.4232010544113
12,-107.42427729477238
13,-107.42487774367788
14,-107.42488497901368
15,-107.42495148168403
16,-107.42760073983818
17,-107.42801604670001
18,-107.42866702466965
19,-107.42907682600412
20,-107.43171289492983
21,-107.43189671469212
22,-107.4343827738238
23,-107.43439878527684
24,-107.43597889752854
25,-107.43619015873233
26,-107.43873905159735
27,-107.43875439250907
28,-107.43875916228113
29,-107.43921492601007
30,-107.4392150124026
31,-107.43929813671514
32,-107.4394813645784
33,-107.43961905416137
34,-107.44078516802797
35,-107.44085013226828
36,-107.44195131289752
37,-107.44293373071065
38,-107.44365303340193
39,-107.44368919718286
40,-107.44368924513108
41,-107.44389555844613
42,-107.44390924116311
43,-107.44603007611242
44,-107.4460337343628
45,-107.44626093466067
46,-107.44626491700218
47,-107.44707483838654
48,-107.448594758458
49,-107.44859475847424
50,-107.44859476159448
51,-107.4485950944357
52,-107.4486034231948
53,-107.4486036127193
54,-107.44863497449168
55,-107.4487488099961
56,-107.4487840206638
57,-107.4490910295147
58,-107.44910618888984
59,-107.44963559244707
60,-107.44970398968839
61,-107.44971281934575
62,-107.44974988785054
63,-107.44992162339898
64,-107.44999043190863
65,-107.45346647641809
66,-107.45347359652635
67,-107.4539399493721
68,-107.45407546091425
69,-107.45421560982055
70,-107.45572800965525
71,-107.45630197897455
72,-107.45631219503143
73,-107.45631305672056
74,-107.45684698376955
75,-107.45684719990416
76,-107.45686600333798
77,-107.45698101956296
78,-107.45698966627221
79,-107.45699928021583
80,-107.45704014623739
81,-107.45725695285182
82,-107.45743389754436
83,-107.45816280515687
84,-107.45826911483451
85,-107.45831464528726
86,-107.45838962966923
87,-107.45839583829897
88,-107.45839775806665
89,-107.45840063563536
90,-107.45852896093625
91,-107.45855437846531
92,-107.45865153920025
93,-107.45868489618336
94,-107.45904752251899
95,-107.45904788935866
96,-107.45949257619016
97,-107.46121677736618
98,-107.46129790974237
99,-107.46130950527191
100,-107.4616824498081
101,-107.46176214815998
