N,E [H]
1,-147.4720899691437
2,-147.53790074222644
3,-147.5395110131951
4,-147.61701276496666
5,-147.61789297451668
6,-147.61920527554022
7,-147.61969694433049
8,-147.62994749191665
9,-147.63136993511415
10,-147.63173569668342
11,-147.63203114814343
12,-147.63236876640892
13,-147.63640367244207
14,-147.6364301516948
15,-147.63703186955237
16,-147.6398172100417
17,-147.64082562202904
18,-147.64302452197137
19,-147.64705104715887
20,-147.647327054781
21,-147.64941060776545
22,-147.6497609476247
23,-147.64999761540503
24,-147.6500377182488
25,-147.65015050091003
26,-147.65103708983713
27,-147.65168707346368
28,-147.65186443444813
29,-147.6523573113802
30,-147.65299871212991
31,-147.65300067345638
32,-147.65307961340346
33,-147.65502245167318
34,-147.65530177883412
35,-147.65572507927678
36,-147.65649407853562
37,-147.6585944159828
38,-147.65862006135558
39,-147.6586735737118
40,-147.65934218387764
41,-147.66080445694516
42,-147.66181006737784
43,-147.66216825874295
44,-147.66317699304216
45,-147.66412565595488
46,-147.66426329680138
47,-147.66431140185742
48,-147.66433157020836
49,-147.66576192193824
50,-147.6657804429967
51,-147.66581542345608
52,-147.66583295614566
53,-147.66587521633693
54,-147.66611140626145
55,-147.6661436644303
56,-147.66641954504166
57,-147.66658194359061
58,-147.66865729940938
59,-147.67040581300904
60,-147.671449296018
61,-147.6714770932166
62,-147.67785600370956
63,-147.67795544697378
64,-147.67811486551517
65,-147.67833644007752
66,-147.67837976093654
67,-147.67855075384298
68,-147.678636488192
69,-147.67866082542199
70,-147.67878049391646
71,-147.68007645910959
72,-147.68021919773722
73,-147.68071890450145
74,-147.6809023392893
75,-147.68158118038718
76,-147.6818394622572
77,-147.68211623463736
78,-147.68229497945438
79,-147.6823893194631
80,-147.68251635958518
81,-147.6827214296287
82,-147.6827304373749
83,-147.6827994928923
84,-147.68300188986044
85,-147.68311303819178
86,-147.68316592203044
87,-147.68318531462094
88,-147.68363246237786
89,-147.68363868144232
90,-147.68392014858864
91,-147.6839805258564
92,-147.68512071662684
93,-147.68523907109187
94,-147.68525322014816
95,-147.68557133248672
96,-147.68566877471116
97,-147.68579886427563
98,-147.68598899962598
99,-147.68599589449784
100,-147.68629316473815
101,-147.68636417857195
