N,E [H]
1,-147.5470707705368
2,-147.64490309611256
3,-147.6459253337363
4,-147.64705830655478
5,-147.64779399858793
6,-147.64812536225722
7,-147.6499419459522
8,-147.6591695140685
9,-147.6608504998158
10,-147.6634834214895
11,-147.6646346614899
12,-147.66480066040594
13,-147.66875581328546
14,-147.66896729505982
15,-147.6690107605262
16,-147.67062033071963
17,-147.67062303441355
18,-147.67088520575507
19,-147.67106802689008
20,-147.6710934239026
21,-147.67112080387
22,-147.6717492000837
23,-147.67198028716055
24,-147.6720590255955
25,-147.67223847552893
26,-147.67290493246855
27,-147.67403435962163
28,-147.6741576379573
29,-147.67478828810656
30,-147.6757421260359
31,-147.67604946535332
32,-147.6765136398912
33,-147.67679343374377
34,-147.67766394730324
35,-147.67787758107735
36,-147.67821682273643
37,-147.67869892212005
38,-147.67917895985872
39,-147.6792967217359
40,-147.67965951383286
41,-147.67983572689695
42,-147.67986437690195
43,-147.68090463123858
44,-147.68092663861023
45,-147.68118795542486
46,-147.6821351478953
47,-147.68221247002398
48,-147.6822678021669
49,-147.68256984517487
50,-147.6827487426212
51,-147.682971846623
52,-147.68312934883193
53,-147.68382862896013
54,-147.6853481777054
55,-147.6863409864999
56,-147.68708989059883
57,-147.68720082288695
58,-147.68741622372454
59,-147.68770315797437
60,-147.68860888560465
61,-147.68862324218776
62,-147.68912990000413
63,-147.68914474045874
64,-147.68976358716776
65,-147.69082297087445
66,-147.69158934805225
67,-147.6916207781146
68,-147.69173024843838
69,-147.69187522737747
70,-147.69213090394507
71,-147.692381709086
72,-147.69247843623296
73,-147.69248373610858
74,-147.693116557437
75,-147.69333679148778
76,-147.69351897908092
77,-147.69360728628482
78,-147.69460622725438
79,-147.69509199303968
80,-147.6951060191739
81,-147.69524560322745
82,-147.69535452792283
83,-147.69555513650585
84,-147.69557980226637
85,-147.69563181417502
86,-147.69565917836553
87,-147.6961727447688
88,-147.69635345820288
89,-147.69637981407092
90,-147.69640834408514
91,-147.6966614193163
92,-147.69669451194443
93,-147.69679977352993
94,-147.69715359103773
95,-147.69716011926775
96,-147.6975941106741
97,-147.69759522292657
98,-147.6979094133281
99,-147.6980888671679
100,-147.69812572452648
101,-147.69826942063926
