N,E [H]
1,-14.548739101083257
2,-14.560158974317327
3,-14.57040189981246
4,-14.579151726270243
5,-14.581925413208404
6,-14.584335815383971
7,-14.585096677211382
8,-14.586216096258237
9,-14.586778990634611
10,-14.587097768563076
11,-14.587271065838518
12,-14.58746710687881
13,-14.59075796550886
14,-14.590761181354404
15,-14.590998258290421
16,-14.591074149355627
17,-14.591261107759788
18,-14.591602078652716
19,-14.591685505248586
20,-14.591799034371048
21,-14.592574156787155
22,-14.592895515925969
23,-14.593206507986462
24,-14.593251877872389
25,-14.593334043695569
26,-14.593575469321928
27,-14.593638508265126
28,-14.593661812097473
29,-14.593700587960042
30,-14.593702586081822
31,-14.593769373769797
32,-14.593809795093527
33,-14.593910848893634
34,-14.593915101562716
35,-14.593933101898928
36,-14.593985398870343
37,-14.59401912979649
38,-14.594037425927532
39,-14.594270268275052
40,-14.594272461371794
41,-14.594338571539936
42,-14.594359970777747
43,-14.594363614471966
44,-14.594364210143322
45,-14.594364230977318
46,-14.594372551176571
47,-14.594378310484522
48,-14.594401724053562
49,-14.594402119577884
50,-14.594408074688763
51,-14.594408074690344
