N,E [H]
1,-15.553695056943868
2,-15.556352209041268
3,-15.558283608034676
4,-15.558428190272886
5,-15.558783781939326
6,-15.560625634562594
7,-15.560699016640754
8,-15.562812741639396
9,-15.564209540139625
10,-15.566658785233667
11,-15.56730597571481
12,-15.567678061415926
13,-15.567717904548573
14,-15.56808377717889
15,-15.569495306041992
16,-15.569781273239132
17,-15.57025048086877
18,-15.571429153526273
19,-15.572462428562943
20,-15.57279366902095
21,-15.573040673994367
22,-15.573382168104388
23,-15.573547529599399
24,-15.573692216981566
25,-15.574253118498191
26,-15.574270129623669
27,-15.574351387175406
28,-15.574626418965789
29,-15.575153435209792
30,-15.575682928440779
31,-15.57593042990644
32,-15.576080334033572
33,-15.576331934506518
34,-15.576361333178811
35,-15.576428959846323
36,-15.576580067744453
37,-15.57671177770722
38,-15.576861251251511
39,-15.576940593331022
40,-15.577110029757307
41,-15.577168271704256
42,-15.57726710157796
43,-15.57731484244716
44,-15.5773893840123
45,-15.577439014820513
46,-15.577490745344102
47,-15.5775166639307
48,-15.577543458220338
49,-15.577563701802493
50,-15.577618089880993
51,-15.577750174657663
52,-15.57779133664771
53,-15.57783592692753
54,-15.577862025525947
55,-15.577887388849847
56,-15.577978002188365
57,-15.577984202570924
58,-15.578079512257931
59,-15.578138473440266
60,-15.57816004377816
61,-15.578232582760098
62,-15.578269044882234
63,-15.578330828635409
64,-15.578341346191925
65,-15.578348357678397
66,-15.5784014007047
67,-15.578489494518756
68,-15.578498381619605
69,-15.578517908448937
70,-15.578537937654218
71,-15.578551119726425
72,-15.57856342891995
73,-15.578616762099799
74,-15.578633655096832
75,-15.578657805357048
76,-15.578678254763366
77,-15.578689372258294
78,-15.578706797932131
79,-15.578714201581189
80,-15.578725678384657
81,-15.578737185729162
82,-15.578742082709404
83,-15.57875260080759
84,-15.578780314624126
85,-15.578796394193644
86,-15.578823009028083
87,-15.578856022668205
88,-15.578866487020617
89,-15.5788731292705
90,-15.578878245280281
91,-15.578879758529755
92,-15.578894940271097
93,-15.578906108280673
94,-15.578910499572208
95,-15.578924555123058
96,-15.578931409061571
97,-15.578944497679492
98,-15.578949661223813
99,-15.578956529075162
100,-15.57896406184461
101,-15.578972103429741
