N,E [H]
1,-15.132171426106314
2,-15.13483091200781
3,-15.144928416090554
4,-15.145386189225182
5,-15.14564809922035
6,-15.146781991007611
7,-15.147036715128683
8,-15.147401548545183
9,-15.148883642482604
10,-15.149492426612865
11,-15.14950734570817
12,-15.149919510580203
13,-15.150211103246136
14,-15.150506337305465
15,-15.150784166560403
16,-15.150895034913697
17,-15.152237192281802
18,-15.15228016526935
19,-15.152683202006171
20,-15.153445089589251
21,-15.153679479057036
22,-15.153844949716188
23,-15.153926619403766
24,-15.1539397863322
25,-15.15408277081513
26,-15.154139164635165
27,-15.15434071579656
28,-15.154347695698316
29,-15.154450018836897
30,-15.154540443758778
31,-15.154735538356762
32,-15.154775157730615
33,-15.155010690641394
34,-15.155075814918375
35,-15.155186807080765
36,-15.155212293197966
37,-15.15532132468212
38,-15.155489316995777
39,-15.15553698186523
40,-15.155743845681151
41,-15.155933249423892
42,-15.155965465883472
43,-15.156002177344375
44,-15.156125831348852
45,-15.156177296177454
46,-15.156257188925029
47,-15.156343263782547
48,-15.156349530455392
49,-15.156743244538434
50,-15.15704905797184
51,-15.157050668588811
52,-15.1570673993568
53,-15.1570919560578
54,-15.157249841627092
55,-15.157412729900571
56,-15.157448121114221
57,-15.157464120287546
58,-15.15790854160658
59,-15.15792301351568
60,-15.158022927932436
61,-15.15869247908726
62,-15.158877000057021
63,-15.158896965799972
64,-15.15890770959095
65,-15.158919209167324
66,-15.159099964946698
67,-15.159111617968854
68,-15.15913208236587
69,-15.159522505118105
70,-15.159846782779407
71,-15.159867874977994
72,-15.159876845754845
73,-15.159895036515591
74,-15.159918735465492
75,-15.160110443926408
76,-15.160140329323927
77,-15.160271791002659
78,-15.160279379748792
79,-15.160288122329334
80,-15.160491678828508
81,-15.160511937760832
82,-15.160574155865643
83,-15.160664892565753
84,-15.160762818042667
85,-15.160772688622412
86,-15.160933801188458
87,-15.161043053697759
88,-15.161437542131623
89,-15.161456980945509
90,-15.161842160295327
91,-15.161986906985229
92,-15.162000242516326
93,-15.162001605126125
94,-15.162037771682185
95,-15.16206887428138
96,-15.162103364383286
97,-15.162107274792938
98,-15.162185763179888
99,-15.162212157676288
100,-15.162236865666483
101,-15.16246635159156
