N,E [H]
1,-107.28783611115247
2,-107.2906244457438
3,-107.2965750296583
4,-107.29660902167038
5,-107.2966090296512
6,-107.29672563756715
7,-107.29934595673143
8,-107.30724467039522
9,-107.30734081661682
10,-107.30774963308303
11,-107.30793077069251
12,-107.30858534488608
13,-107.31436875130544
14,-107.318490591999
15,-107.31905310219679
16,-107.31948271894039
17,-107.31949055012001
18,-107.3199643246179
19,-107.3202047149897
20,-107.32027209696088
21,-107.32414799776426
22,-107.32418898725032
23,-107.3248485439194
24,-107.32954623556009
25,-107.32999593488802
26,-107.33008494070421
27,-107.33010600545101
28,-107.33115709054175
29,-107.33136314566698
30,-107.33140007332318
31,-107.33249486873515
32,-107.3351408761274
33,-107.33524073815747
34,-107.33542730598812
35,-107.33546439137545
36,-107.33584986951942
37,-107.3358574613835
38,-107.33590934972099
39,-107.33648738343456
40,-107.33724372413545
41,-107.33772905699935
42,-107.33828718262059
43,-107.33842611623642
44,-107.3386618661535
45,-107.33866704916804
46,-107.33879860856914
47,-107.33950924952374
48,-107.33951617138891
49,-107.3395189413363
50,-107.33955493589481
51,-107.33961034026808
52,-107.33963228908831
53,-107.33963364840253
54,-107.33982833256454
55,-107.34030745336602
56,-107.34031183722534
57,-107.34034146080329
58,-107.34097230945684
59,-107.34227390637247
60,-107.34235346855361
61,-107.3432305814413
62,-107.34377205383615
63,-107.34379668680423
64,-107.34380515349302
65,-107.34394504228642
66,-107.34398012621443
67,-107.34411932748354
68,-107.34417511363458
69,-107.34418726565755
70,-107.34438461498034
71,-107.34442525096979
72,-107.34446040887372
73,-107.34453513703738
74,-107.34472736010412
75,-107.3447683418278
76,-107.34477066322349
77,-107.34510755868965
78,-107.34540339889718
79,-107.34541454197795
80,-107.34575640876518
81,-107.3458519488493
82,-107.34591997728647
83,-107.34593570336251
84,-107.3463363421704
85,-107.34635270574482
86,-107.34635576882687
87,-107.34693794114013
88,-107.34710974424802
89,-107.34711818733291
90,-107.34714165549524
91,-107.34722080242638
92,-107.34733098959362
93,-107.34737243503926
94,-107.34791605001314
95,-107.34806504628511
96,-107.3480653746586
97,-107.3484912489029
98,-107.34854108714265
99,-107.3485645560753
100,-107.34962170127838
101,-107.3502049385201
