N,E [H]
1,-15.553695056943868
2,-15.553907884379571
3,-15.55805025138708
4,-15.560083567590885
5,-15.562459015453742
6,-15.564260362980335
7,-15.564767794483995
8,-15.566645171333489
9,-15.567458597004048
10,-15.568055891362764
11,-15.568363157161675
12,-15.568482147648481
13,-15.56929000552681
14,-15.56941527320436
15,-15.570262885434882
16,-15.57045037824982
17,-15.570657834736172
18,-15.570919433003116
19,-15.570994555940413
20,-15.571285751964478
21,-15.571662210393688
22,-15.572328558586404
23,-15.572741788867473
24,-15.573241958942752
25,-15.573768062948309
26,-15.573909513759327
27,-15.574343234291867
28,-15.574395913332626
29,-15.574772699314217
30,-15.575126461060965
31,-15.575285787946312
32,-15.57540640938008
33,-15.575608792815835
34,-15.575704154615629
35,-15.575797976329916
36,-15.57588435539158
37,-15.576028873105528
38,-15.576045600032614
39,-15.576124968321716
40,-15.57617540660764
41,-15.576307593650368
42,-15.576328419777479
43,-15.57647846289144
44,-15.576499537080142
45,-15.576773645629844
46,-15.576884653251703
47,-15.577025433524758
48,-15.577073911564652
49,-15.577173832153745
50,-15.577230526265826
51,-15.577310053534632
52,-15.577371392880892
53,-15.57738431844964
54,-15.5774784148836
55,-15.577565854720623
56,-15.577626555954009
57,-15.577751584266451
58,-15.57778464424925
59,-15.577837417757392
60,-15.577851328630947
61,-15.57787448674317
62,-15.577962594332535
63,-15.578005140458432
64,-15.578024045831565
65,-15.578049052573785
66,-15.57811516578269
67,-15.578161845745086
68,-15.578285101171671
69,-15.578306675394565
70,-15.578328042348843
71,-15.57836844405212
72,-15.578386036543952
73,-15.578408367817831
74,-15.578490523577347
75,-15.578536090237176
76,-15.578578357207341
77,-15.578603793458614
78,-15.578610328726983
79,-15.578629994398483
80,-15.57865138324804
81,-15.578688365370283
82,-15.578733755662423
83,-15.578747654989872
84,-15.578758719506768
85,-15.578762990892395
86,-15.57876882502348
87,-15.578812319880209
88,-15.578821836969166
89,-15.578830822398213
90,-15.578870341278014
91,-15.578881745946427
92,-15.57890464635898
93,-15.578914199227734
94,-15.578928255238349
95,-15.578931769380853
96,-15.578937191930148
97,-15.578947170279413
98,-15.578962229693843
99,-15.578976401404084
100,-15.57898485795079
101,-15.578994667045535
