N,E [H]
1,-107.28783611115247
2,-107.28999281253498
3,-107.2956022624225
4,-107.29812655633015
5,-107.30209434534014
6,-107.30219051499306
7,-107.3026482897142
8,-107.30277278529675
9,-107.30308488352603
10,-107.3031596583106
11,-107.30327368607716
12,-107.30763277241505
13,-107.30839038593727
14,-107.30870794688751
15,-107.30974066803209
16,-107.31100094723243
17,-107.31107593867534
18,-107.3126180681564
19,-107.31297917571872
20,-107.32049333795672
21,-107.32054636118482
22,-107.32060737350666
23,-107.32066082014376
24,-107.32068309929859
25,-107.3209644079231
26,-107.32302085711991
27,-107.32320205682325
28,-107.323204918123
29,-107.32336988338307
30,-107.32486076343471
31,-107.32486106542041
32,-107.32492175937804
33,-107.32496922554994
34,-107.3252322432118
35,-107.3260950578767
36,-107.32623719607446
37,-107.32639697516879
38,-107.32660129409336
39,-107.32930696208726
40,-107.33399265954888
41,-107.33417677000512
42,-107.33453336816628
43,-107.33477443189433
44,-107.33524852991425
45,-107.33540320024665
46,-107.33645270510429
47,-107.33853750659712
48,-107.33905267566946
49,-107.34024525846957
50,-107.34044293393094
51,-107.34074427011525
52,-107.34095825304811
53,-107.34146598140225
54,-107.34146884162779
55,-107.34157654198528
56,-107.34197962344165
57,-107.34304771907158
58,-107.343242036414
59,-107.34324419156005
60,-107.34407876740924
61,-107.34408584657362
62,-107.34409328400696
63,-107.34410062651882
64,-107.34410648779509
65,-107.3441422425532
66,-107.3444528213553
67,-107.3445160758686
68,-107.34479271519456
69,-107.34483470623778
70,-107.34492531912029
71,-107.34563774099898
72,-107.34564905131454
73,-107.34568697774682
74,-107.34574857876173
75,-107.34576814977233
76,-107.34602013879233
77,-107.34616420879341
78,-107.34655162202198
79,-107.3466941873568
80,-107.34700802105769
81,-107.34739618650275
82,-107.34755670084144
83,-107.3480780465373
84,-107.3483313655818
85,-107.34835373495424
86,-107.3483885854634
87,-107.3485250628397
88,-107.34885723503662
89,-107.34888567604487
90,-107.34904779782278
91,-107.34933786365018
92,-107.3493889149168
93,-107.34955881662636
94,-107.34967129584365
95,-107.34994329815143
96,-107.35024906755231
97,-107.35025958794353
98,-107.35032734316701
99,-107.35048114858793
100,-107.35083352677873
101,-107.3508488355793
