N,E [H]
1,-14.624080206711438
2,-14.629896872846324
3,-14.637413451589833
4,-14.63968595914398
5,-14.642092751440686
6,-14.643359419572874
7,-14.648245051251488
8,-14.649035007101798
9,-14.6501842710108
10,-14.650250999032169
11,-14.650534391993041
12,-14.650926040293266
13,-14.650997894766826
14,-14.651116209211716
15,-14.651191821993264
16,-14.65158311955518
17,-14.651603486372423
18,-14.651884656219064
19,-14.651931258427817
20,-14.652103526898513
21,-14.652126687236454
22,-14.65221031103748
23,-14.652657050709564
24,-14.652797573858308
25,-14.653330987116231
26,-14.653360938665598
27,-14.653361672250623
28,-14.653446359260757
29,-14.653489736159854
30,-14.653509785291195
31,-14.653630774372886
32,-14.653633898254519
33,-14.653652215995056
34,-14.653693177447895
35,-14.653715391837485
36,-14.653940366980303
37,-14.653940627786369
38,-14.653963099916346
39,-14.654019102335466
40,-14.654216891593228
41,-14.654266207530961
42,-14.654267312555634
43,-14.654272337932268
44,-14.654274404103138
45,-14.654279289414912
46,-14.65428438158403
47,-14.654288515746952
48,-14.654380626842235
49,-14.654390933890703
50,-14.654394597894404
51,-14.654394597917673
