N,E [H]
1,-146.9830983916081
2,-147.0268081925006
3,-147.3141047820153
4,-147.3147513270607
5,-147.31658171093864
6,-147.31658587497427
7,-147.3166522029962
8,-147.31682978174751
9,-147.3177389874631
10,-147.31953815234428
11,-147.3195449649522
12,-147.32034019904918
13,-147.32047317987926
14,-147.32074672340906
15,-147.32114020335476
16,-147.32125411393696
17,-147.32218553340093
18,-147.34284139107083
19,-147.34522479942157
20,-147.3460405751739
21,-147.3548643861005
22,-147.35497819050406
23,-147.35792704803663
24,-147.37156505856012
25,-147.3731352713796
26,-147.4014139689847
27,-147.40213042549107
28,-147.4022633971746
29,-147.40255857970277
30,-147.40704410482365
31,-147.4079002529291
32,-147.4757736712831
33,-147.47830889637572
34,-147.4783666890662
35,-147.49075948604812
36,-147.49116238397076
37,-147.49214670445676
38,-147.49216644852453
39,-147.492170503459
40,-147.49548763714546
41,-147.4956375023121
42,-147.49636787013867
43,-147.50134480420462
44,-147.50480764907186
45,-147.5049345323406
46,-147.50516508838987
47,-147.50628991446712
48,-147.50766202596918
49,-147.50960129063728
50,-147.51017105198324
51,-147.5121974090936
52,-147.51235547974744
53,-147.5127715322488
54,-147.5139549614477
55,-147.51480736761093
56,-147.51482570136093
57,-147.51485450875728
58,-147.51489637523403
59,-147.51504805936995
60,-147.51787319183683
61,-147.51902915874896
62,-147.51973601649922
63,-147.5199898713942
64,-147.525647246227
65,-147.5261748295703
66,-147.52629298139937
67,-147.52698909997326
68,-147.52699380787374
69,-147.5293927460029
70,-147.52942447172305
71,-147.5295681582969
72,-147.53015631194316
73,-147.53045454767692
74,-147.55275984267766
75,-147.55276778992547
76,-147.5529955589824
77,-147.55300433790208
78,-147.5535401171969
79,-147.5535534546856
80,-147.5536500117698
81,-147.55462176718748
82,-147.55462428668417
83,-147.55467437048011
84,-147.5547431188933
85,-147.55532889424958
86,-147.55562600019726
87,-147.55610725306485
88,-147.5562239129497
89,-147.55701154365502
90,-147.5572078371616
91,-147.55720811942913
92,-147.55722309336193
93,-147.55724696176702
94,-147.557258245845
95,-147.5574357856083
96,-147.55750754826443
97,-147.55800774956802
98,-147.5580506820609
99,-147.55970640536455
100,-147.55974665805397
101,-147.5598663784895
