t,S_00,S_01
0.0,0.6290409337073023,0.37095906629269815
0.01,0.6263841079876121,0.37393632569456275
0.02,0.6233399784693511,0.37671268900667093
0.03,0.6204443152368199,0.3797499896843482
0.04,0.6174998278084789,0.3828480521699625
0.05,0.6141921662124494,0.3857428250802886
0.06,0.6112713150224691,0.38905778809168395
0.07,0.6079548692727397,0.39209485108857745
0.08,0.6047488389357024,0.39529816603426626
0.09,0.6016483872567381,0.3986307424350225
0.1,0.5981874718114181,0.40168430983963427
0.11,0.5951096628736101,0.4050930404099571
0.12,0.5918007852886296,0.40829280679657626
0.13,0.5884387481269105,0.4114449477236967
0.14,0.5853869534180142,0.4148440256665822
0.15,0.5819994769758327,0.41790654987889997
0.16,0.5788278128055878,0.4211155731832938
0.17,0.5757861912299936,0.42437319653937206
0.18,0.5724729461768627,0.4273214571732683
0.19,0.5694886385713145,0.43047709128509903
0.2,0.5665079174999865,0.4335403933988753
0.21,0.5633731223236894,0.43637067206228985
0.22,0.5605678082779778,0.43937964833076004
0.23,0.5577205311426319,0.44223589593920987
0.24,0.5548015825122674,0.4449101659654719
0.25,0.5521938664264389,0.44772581335134576
0.26,0.5495519447386966,0.4503847545658318
0.27,0.5468320770624644,0.45284472947500076
0.28,0.5444143429219657,0.4554229124556033
0.29,0.5420308543702815,0.4579001309541131
0.3,0.53952538003116,0.4601404469596548
0.31,0.5372726288303974,0.46245063314579915
0.32,0.5351517338125493,0.46474099928895446
0.33,0.532914535383728,0.4668118839378564
0.34,0.5307855782884058,0.4688377205605569
0.35000000000000003,0.528881961863177,0.47091750976279534
0.36,0.5269547337255625,0.4728729776682726
0.37,0.5249452649559082,0.47465036080384876
0.38,0.5231551098809453,0.47648334894658456
0.39,0.5215029756054759,0.47832372871572165
0.4,0.5197589731078222,0.48001545530796264
0.41000000000000003,0.5179633403211362,0.4815788222730525
0.42,0.5163960072674667,0.48322621030350316
0.43,0.5149340589697218,0.48488261841974684
0.44,0.5133575244004926,0.48640966423817106
0.45,0.5116981366208349,0.48782302320283943
0.46,0.5102324323071121,0.489325264602542
0.47000000000000003,0.508907211487786,0.49088871268039463
0.48,0.5074621392951683,0.49235532363656864
0.49,0.5058607958507726,0.4937031908841244
0.5,0.5043428147189479,0.4950984276456045
0.51,0.5030613352040912,0.4966597828154526
0.52,0.5017151340470409,0.4981891826693116
0.53,0.5001257989264952,0.4995820480509672
0.54,0.49845427336574916,0.5009527330316808
0.55,0.49698991464660364,0.5025135248875741
0.56,0.4956783534554781,0.5042334768820033
0.5700000000000001,0.49410607986873456,0.5058234297550339
0.58,0.49225679281236956,0.5072947263898723
0.59,0.49043868500792526,0.5088740658969695
0.6,0.488915818422565,0.5107747089857243
0.61,0.4873508541687019,0.5127305560786789
0.62,0.4853634301760593,0.5144649527349214
0.63,0.4831804074637869,0.5161819946934538
0.64,0.4811678904411245,0.5181625169819277
0.65,0.4792780233646635,0.5203781720384795
0.66,0.47709211020898434,0.5224767662132173
0.67,0.474696072571309,0.5245619886795823
0.68,0.47244481279877154,0.5269349737554895
0.6900000000000001,0.4702675663347359,0.5295309445285322
0.7000000000000001,0.46766392870551465,0.5318973789364791
0.71,0.46488841074732845,0.5343009313925019
0.72,0.4623822170593821,0.537134762986425
0.73,0.459839881562312,0.5400954672078861
0.74,0.45676733774310974,0.5427171867576601
0.75,0.45365375149626486,0.5455021962124452
0.76,0.45089483951016884,0.5488181113789158
0.77,0.4478443159523743,0.5519836012590915
0.78,0.4443580890459487,0.5548892326782515
0.79,0.441110473643472,0.5582186026332826
0.8,0.43800165120734735,0.5618412616919634
0.81,0.4343697524380972,0.5650361810806969
0.8200000000000001,0.4307533329105419,0.5684113821030891
0.8300000000000001,0.4274531066904916,0.5722620418338429
0.84,0.4237265208500831,0.5757242590775773
0.85,0.419911760349763,0.5792116100012766
0.86,0.4164393251487839,0.5831786302107432
0.87,0.4126070452735966,0.5867705971172712
0.88,0.4087331180013081,0.5903851954218996
0.89,0.40516505343792997,0.5943956734457092
0.9,0.40124800439874453,0.597977934668798
0.91,0.397454532348471,0.6017205503472115
0.92,0.3938342108291038,0.6056370298348729
0.93,0.38992497920552743,0.6091366736739133
0.9400000000000001,0.38632678053273833,0.6129651239672976
0.9500000000000001,0.38267075316796056,0.6166053207336881
0.96,0.3789550284519647,0.620059614290115
0.97,0.375558827562176,0.6237910907875939
0.98,0.371955288737239,0.6270756062421373
0.99,0.3686166120740815,0.6305414964161268
1.0,0.36534333179983214,0.6338788721773798
1.01,0.36201401350755896,0.6369249898099199
1.02,0.35904183791648314,0.6402235145683883
1.03,0.35592352052453174,0.6430545936558141
1.04,0.35306966936142337,0.6459952901249075
1.05,0.35034121938345547,0.6488189030769383
1.06,0.34757237036024136,0.6512969765450212
1.07,0.3451712359965052,0.6540016550016249
1.08,0.34267842165528895,0.6562547311595265
1.09,0.3404182099247466,0.6585414813797155
1.1,0.3383421213485786,0.6607719632441938
1.11,0.3362046984710507,0.6625950988855458
1.12,0.33442525525829936,0.6646385419582697
