N,E [H]
1,-15.560883191211142
2,-15.563107582666934
3,-15.566690843432735
4,-15.567966335317198
5,-15.570184478984057
6,-15.571007393562276
7,-15.57203353948759
8,-15.572709886992815
9,-15.573411217290563
10,-15.575251069720341
11,-15.575539588366746
12,-15.576455127781305
13,-15.576857269850693
14,-15.577646677991064
15,-15.57833854589344
16,-15.578570620289701
17,-15.579201551595059
18,-15.579421597422364
19,-15.580124982562893
20,-15.580349907899473
21,-15.580824682504394
22,-15.581255200413938
23,-15.581266827448646
24,-15.581484532825456
25,-15.581538169694797
26,-15.581956221920091
27,-15.582589002453037
28,-15.582789784403277
29,-15.582933020472968
30,-15.583226211564254
31,-15.583593046752771
32,-15.583666475289913
33,-15.583893025935014
34,-15.584109140904571
35,-15.584211119549593
36,-15.584270739842431
37,-15.584332161408222
38,-15.584538034760627
39,-15.584729421886577
40,-15.584922413687375
41,-15.585005731893073
42,-15.58505853080223
43,-15.585201676952229
44,-15.585304875325422
45,-15.585466056447366
46,-15.585566300171612
47,-15.585680121848466
48,-15.585818242537478
49,-15.585900563760031
50,-15.586037619120393
51,-15.586132608177975
