t,S_00,S_01,S_02
0.64,0.06788415183973173,0.1552468797778594,0.7935831324391486
0.65,0.06714322325958377,0.15639648527547653,0.7935563652026307
0.66,0.06637207502801798,0.15747174719385074,0.7932013790901296
0.67,0.06558690684432374,0.1584578466178581,0.7926189298663164
0.68,0.06480784527024701,0.15936451977208085,0.7921182344938219
0.6900000000000001,0.0640524562932159,0.16020517085718453,0.7920080405499548
0.7000000000000001,0.06333085424394633,0.16096406032325983,0.7922725571339998
0.71,0.06264517496212867,0.16161111512788143,0.7927925780132489
0.72,0.06199566311897204,0.16210985829838861,0.7933595777271886
0.73,0.0613866556433149,0.1624398947132895,0.7938646337518754
0.74,0.06082212255861304,0.16258671473602798,0.7942248238932473
0.75,0.06030659784829183,0.16254644578793082,0.7944194536358812
0.76,0.05985126019282804,0.16235348619517045,0.794730875664246
0.77,0.059464799417616225,0.16204307203966642,0.7954400164068625
0.78,0.0591516787054994,0.16163275259150028,0.7965828243287888
0.79,0.05890400356679396,0.16110241809460227,0.7979380597733245
0.8,0.05870794018656684,0.16040851265283024,0.7990206957425482
0.81,0.058574301942581876,0.1596181937800922,0.8002430711112349
0.8200000000000001,0.0584864544811884,0.15869222508826036,0.8011436817051448
0.8300000000000001,0.058442811481158444,0.15765941863120236,0.8017766063955065
0.84,0.05845063087261242,0.15658886168224642,0.8025684461556106
0.85,0.05851346134285475,0.1555336398149701,0.8037891163028636
0.86,0.05862060206848409,0.15449375847098612,0.8052393829451778
0.87,0.058756137535518414,0.15345173498053802,0.8066138915499635
0.88,0.05891044487523756,0.15241765450600306,0.807792622532587
0.89,0.05907238920047507,0.15139800301915832,0.8086363674189102
0.9,0.059233526055165485,0.15040967321069904,0.8091046679492057
0.91,0.05939581239843148,0.14950414453020056,0.8094885186884941
0.92,0.059558721923668935,0.14871939906639303,0.809982535229695
0.93,0.0597131008112318,0.14806232005075423,0.8105542275592725
0.9400000000000001,0.059859161475195134,0.14756702957109935,0.8113535901988234
0.9500000000000001,0.059984076704569504,0.14722226100891378,0.8122111958757873
0.96,0.06006944709043065,0.14699564938997192,0.8127648636889966
0.97,0.060105250160953506,0.1468775755600453,0.8128698523998517
0.98,0.06008769683829506,0.1468736073695321,0.8125601490988851
0.99,0.06002027708761515,0.14700861603844176,0.8120716222281871
1.0,0.0599138706757972,0.14732988223183752,0.8118407067802729
1.01,0.059768672639281796,0.14783893978817203,0.8119057277191977
1.02,0.05957340577571169,0.14850286683022054,0.8120697237525972
1.03,0.059313064905400475,0.1492672081626667,0.8119751246372521
1.04,0.0589801674310576,0.15008898280318694,0.8113994894362268
1.05,0.05858572963419423,0.15098420905742668,0.8106293290100017
1.06,0.058140250368564815,0.1519715280381554,0.8099754418750302
1.07,0.05763346473873867,0.15298945540750405,0.8091427288173335
1.08,0.05708006513991733,0.1540621974771529,0.8084945385616474
1.09,0.056483992225689145,0.15517739862354085,0.8081250556458855
1.1,0.05585126059875028,0.15631783413188946,0.8080931676647966
1.11,0.055177880499129014,0.15743709666491357,0.8082599799520598
1.12,0.054458003195662026,0.1584650357707947,0.8083306715302792
1.1300000000000001,0.05369282046886239,0.15934838008986627,0.8081403654510099
1.1400000000000001,0.05289278419977599,0.1600769020220461,0.8078168808233274
1.1500000000000001,0.05207242366873821,0.16067280073027848,0.8076878389945867
1.16,0.051241490381983786,0.1611471665660681,0.8079827662570663
1.17,0.05040704842417247,0.16148904541557013,0.8087495205831663
1.18,0.049571613604646965,0.16167506487018432,0.8099485986341549
1.19,0.04873204425862513,0.1616524894568039,0.8113348520727154
1.2,0.047887742863067254,0.16136867596032856,0.8126172019110398
1.21,0.04704836902897025,0.16083597203462285,0.8138898518442655
1.22,0.046219346067387854,0.16005595606910863,0.8151549978995504
1.23,0.045409458919440496,0.15906333632271488,0.8166089933333386
1.24,0.044630292933736666,0.1579240202199935,0.8186442361006925
1.25,0.04388582172482734,0.1566463693026784,0.8211920651653167
1.26,0.043171501105601855,0.15520367246493894,0.8240108046034035
1.27,0.04248292780001422,0.15355601357642193,0.8266669247120668
1.28,0.041824582289885094,0.1517303678946228,0.8291128926768098
1.29,0.04119991106572203,0.14976119268854823,0.8313609067504062
1.3,0.040613829330350563,0.1477043407831201,0.8335975768206714
1.31,0.04007467072610853,0.145646546274194,0.8362931594438425
1.32,0.03958338511772021,0.14361283436677227,0.8393598054721886
1.33,0.03913377603866964,0.14158737814851144,0.8425249652634526
