N,E [H]
1,-105.07812375439202
2,-105.07834331439611
3,-105.07844576119719
4,-105.0824097290188
5,-105.08271445720437
6,-105.08516670648838
7,-105.08530999310742
8,-105.08597418793245
9,-105.08600210834949
10,-105.08630149132154
11,-105.08745911621376
12,-105.0874793176749
13,-105.08829350862524
14,-105.08829981471034
15,-105.08955960210022
16,-105.0895707463084
17,-105.08995332543421
18,-105.09044068135344
19,-105.09048818884703
20,-105.09048827823734
21,-105.09102685625493
22,-105.09130972922945
23,-105.09132967302068
24,-105.09145272196943
25,-105.09156842207011
26,-105.09161813629619
27,-105.09493766295893
28,-105.09494000531996
29,-105.09527313895973
30,-105.09533137807644
31,-105.0960084937122
32,-105.09687392758538
33,-105.09699795342999
34,-105.09713956254315
35,-105.09718860086228
36,-105.0976270627209
37,-105.09787174335699
38,-105.0978731021182
39,-105.09788587296738
40,-105.09791193014404
41,-105.10319794023442
42,-105.10324944500609
43,-105.10349027977463
44,-105.10351353150452
45,-105.1038521553031
46,-105.10386358431258
47,-105.10423629105931
48,-105.10489208309005
49,-105.1052295074687
50,-105.10566666293523
51,-105.10587424414427
52,-105.10591228818261
53,-105.10593522090423
54,-105.10596116342447
55,-105.10608165877937
56,-105.10613528749617
57,-105.10628548158218
58,-105.10664642907592
59,-105.10665629928667
60,-105.1067125020558
61,-105.10671614380604
62,-105.10685957019886
63,-105.10762738612583
64,-105.10764443868246
65,-105.10764529976092
66,-105.10773479894144
67,-105.10773606791959
68,-105.1078751668056
69,-105.1079588905978
70,-105.10805703924129
71,-105.10814582301909
72,-105.10821887868407
73,-105.10822130848116
74,-105.1082383403039
75,-105.1082389722919
76,-105.10824198979476
77,-105.10866559781392
78,-105.10873783513733
79,-105.10873859295059
80,-105.10910156899196
81,-105.10919144618492
82,-105.10922332320749
83,-105.10923741345684
84,-105.10923800232291
85,-105.10925278774862
86,-105.10930628475363
87,-105.1093076088938
88,-105.10931821181724
89,-105.10937745813983
90,-105.10943111884272
91,-105.10947449451122
92,-105.10947571626735
93,-105.10954959874817
94,-105.10955001897992
95,-105.10961749211634
96,-105.10968042118093
97,-105.10985032981169
98,-105.1098787754473
99,-105.1104699615682
100,-105.11048595657128
101,-105.11062688172076
