N,E [H]
1,-147.5510938640929
2,-147.63448426255633
3,-147.63736448124
4,-147.64019383280387
5,-147.64526427856427
6,-147.64601127435216
7,-147.65117498432497
8,-147.65169522822998
9,-147.65231661251943
10,-147.652728610426
11,-147.65345556218728
12,-147.6535531143456
13,-147.6547879036766
14,-147.65522122565417
15,-147.65809159462967
16,-147.6586850553784
17,-147.65972020014587
18,-147.66034073545936
19,-147.66061287504212
20,-147.66150670056786
21,-147.66363895712158
22,-147.66444166120542
23,-147.66483204506073
24,-147.6653125940623
25,-147.66703837802643
26,-147.66759012708502
27,-147.66858852501957
28,-147.66943136791483
29,-147.66955239289302
30,-147.66956692142733
31,-147.66979028557125
32,-147.66996440793272
33,-147.67006683964405
34,-147.6702100219608
35,-147.6713535542706
36,-147.67140577310528
37,-147.6718094248701
38,-147.67209722821443
39,-147.6724596843546
40,-147.67334761711467
41,-147.6741178617034
42,-147.6742107331601
43,-147.67456038285994
44,-147.6748644727298
45,-147.67547108112188
46,-147.67573215871454
47,-147.67627391540083
48,-147.6763136320919
49,-147.67689462286685
50,-147.6773883306923
51,-147.67762788069714
52,-147.6782221583672
53,-147.6788997699683
54,-147.67927993361783
55,-147.67930515338006
56,-147.67939487827192
57,-147.6796982617471
58,-147.6801831275625
59,-147.68054830386583
60,-147.6806648980441
61,-147.68115059028798
62,-147.6812658728126
63,-147.68142861388176
64,-147.68167936375048
65,-147.68193442231276
66,-147.68204973469793
67,-147.68214507964515
68,-147.68221465181287
69,-147.68255965762177
70,-147.68263383992382
71,-147.68302853089082
72,-147.68331532502475
73,-147.68383040409898
74,-147.68390337407376
75,-147.6840214451385
76,-147.68436115158505
77,-147.6844499719334
78,-147.68459885510123
79,-147.68467558272602
80,-147.68483614207318
81,-147.68489527841206
82,-147.68509569815285
83,-147.68529587515215
84,-147.68565604659756
85,-147.68584061796668
86,-147.68594141483734
87,-147.68615491546183
88,-147.6863792030732
89,-147.68656666501926
90,-147.68710605532448
91,-147.68730983591757
92,-147.68745514663811
93,-147.68767716653457
94,-147.68789093310266
95,-147.6881467136382
96,-147.68844454424973
97,-147.6886172838455
98,-147.68882521682303
99,-147.6889219866142
100,-147.6890668458321
101,-147.68919331407682
