N,E [H]
1,-15.146962718649691
2,-15.149216513583468
3,-15.151013862016754
4,-15.151936900053101
5,-15.152649493635707
6,-15.152835589041443
7,-15.153002456237319
8,-15.153499671467841
9,-15.154257941279418
10,-15.155353564635641
11,-15.156061059927149
12,-15.156784358224622
13,-15.15726710957319
14,-15.15744771814121
15,-15.158284937557665
16,-15.15839077916369
17,-15.158482231082246
18,-15.158539846788095
19,-15.159001847125644
20,-15.159191463937855
21,-15.159723878153923
22,-15.16010324839191
23,-15.160130566112585
24,-15.160330930905902
25,-15.160358748935327
26,-15.160359047478655
27,-15.16072742205783
28,-15.16080861775197
29,-15.160941611692145
30,-15.16096165790519
31,-15.161355153139793
32,-15.161444915334917
33,-15.161603923871807
34,-15.161668255520386
35,-15.161713251624104
36,-15.161841299712284
37,-15.16187424207544
38,-15.161958936350988
39,-15.162005919946209
40,-15.162107971145588
41,-15.162145791309621
42,-15.162230558603502
43,-15.162280048019701
44,-15.162327110598694
45,-15.163268415882895
46,-15.163362178220087
47,-15.163511347120421
48,-15.163515087438398
49,-15.163588032098914
50,-15.163837046652242
51,-15.164885186511272
