N,E [H]
1,-15.560883191211142
2,-15.563511899693719
3,-15.566430647643859
4,-15.568303532715012
5,-15.569137067633815
6,-15.569215702482284
7,-15.571003079713215
8,-15.57125479313807
9,-15.572860723295554
10,-15.572951377400162
11,-15.573574264224934
12,-15.574146549444789
13,-15.574365829006027
14,-15.575299912373753
15,-15.57653662492961
16,-15.57770181299928
17,-15.57872080106204
18,-15.578888913714238
19,-15.57915827108607
20,-15.579191255767102
21,-15.579566754767148
22,-15.579867780378226
23,-15.580330814432479
24,-15.580691067068283
25,-15.58078801985184
26,-15.581363703030808
27,-15.581408051940947
28,-15.581685011745774
29,-15.58206982766038
30,-15.582510174400364
31,-15.582842719615005
32,-15.58296657671514
33,-15.583343447793707
34,-15.583343498784554
35,-15.583827388195145
36,-15.583999933597886
37,-15.584003676801855
38,-15.584238478994996
39,-15.58446664154137
40,-15.584489661898814
41,-15.584602173599341
42,-15.584760406134478
43,-15.585009036067616
44,-15.58512587295408
45,-15.585314734607135
46,-15.585660760467919
47,-15.585751991778963
48,-15.585818193387803
49,-15.585861875181804
50,-15.585948031677763
51,-15.58594903954423
52,-15.586042218174008
53,-15.586235984972408
54,-15.586296619685072
55,-15.586306865718338
56,-15.586361017349278
57,-15.586383820957913
58,-15.586414441345266
59,-15.5864661620833
60,-15.5864918020849
61,-15.586560709351742
62,-15.58669241244627
63,-15.5867689966716
64,-15.586799636563354
65,-15.58684069813966
66,-15.586870552409145
67,-15.586885289528214
68,-15.586931338566627
69,-15.5869731987879
70,-15.587038280566905
71,-15.587114080927726
72,-15.587142070184214
73,-15.587203486960108
74,-15.587213719135432
75,-15.587255043362665
76,-15.587266296001424
77,-15.587316463252415
78,-15.587360190318698
79,-15.587397619887554
80,-15.58740844067972
81,-15.587435915305425
82,-15.587476746072085
83,-15.587485438339735
84,-15.58750060451531
85,-15.587524432736098
86,-15.587525270866458
87,-15.587536687321547
88,-15.587544827687672
89,-15.587569596039247
90,-15.587577999912192
91,-15.587595689058283
92,-15.587599446483605
93,-15.58760686917952
94,-15.587632729247417
95,-15.587653541569273
96,-15.587658147169348
97,-15.587673735399822
98,-15.587679913870346
99,-15.587686701235437
100,-15.587701445057956
101,-15.587704011482963
