N,E [H]
1,-15.539827076633653
2,-15.545051202295035
3,-15.547468693912482
4,-15.54856303597372
5,-15.54943968602538
6,-15.55088468440908
7,-15.551736233975433
8,-15.55325103020601
9,-15.554787098157426
10,-15.55503486214159
11,-15.556725958613349
12,-15.557112947585559
13,-15.558911147744034
14,-15.559746986958974
15,-15.560279630102286
16,-15.56039348714803
17,-15.563277278830812
18,-15.564391048943031
19,-15.565180806995468
20,-15.565490833129816
21,-15.565501353938567
22,-15.565838734825304
23,-15.566430045314743
24,-15.566660384559551
25,-15.566692195754904
26,-15.566703963009255
27,-15.566706313407025
28,-15.567070359707625
29,-15.567237287494363
30,-15.567303121478417
31,-15.56753647217533
32,-15.567671508892646
33,-15.5678387541786
34,-15.568067695075385
35,-15.568415329442876
36,-15.568756612933564
37,-15.569119340302759
38,-15.56927766398634
39,-15.5693486180164
40,-15.569348799853417
41,-15.56971510652504
42,-15.569770338665908
43,-15.57021370781359
44,-15.570274274268353
45,-15.570399932503921
46,-15.570514777021025
47,-15.570572983420398
48,-15.570701170283286
49,-15.570912723584739
50,-15.571154254800646
51,-15.571282816431316
52,-15.571388992559324
53,-15.571400648972075
54,-15.571678488878906
55,-15.571809217417602
56,-15.571983827768722
57,-15.572023734568173
58,-15.57217428518438
59,-15.572237285813813
60,-15.57229592463684
61,-15.57244530404195
62,-15.572493542710479
63,-15.572531783906182
64,-15.572665792654966
65,-15.57272629582077
66,-15.57279061498009
67,-15.5728252626282
68,-15.572872841010142
69,-15.572896243743438
70,-15.57293287603918
71,-15.57293332378392
72,-15.57294051795699
73,-15.572975973614023
74,-15.573021248090946
75,-15.573039314511004
76,-15.573040248439028
77,-15.573063607684817
78,-15.573095550005554
79,-15.573116492708799
80,-15.573162073083067
81,-15.573202894447917
82,-15.573224196116486
83,-15.573263307715957
84,-15.573278167092298
85,-15.57330548700234
86,-15.57334375123603
87,-15.573351294859727
88,-15.573368694402246
89,-15.573378912176597
90,-15.57338674847625
91,-15.573404591127947
92,-15.573414815606121
93,-15.573429712095445
94,-15.573443599037388
95,-15.57344533221852
96,-15.573451678384034
97,-15.573457829789378
98,-15.573464747239385
99,-15.57347463850815
100,-15.57348965548887
101,-15.573498170002567
