N,E [H]
1,-15.458274490820735
2,-15.46285327532631
3,-15.469455683668507
4,-15.471986659839036
5,-15.476508952146732
6,-15.477443401648324
7,-15.478452115687379
8,-15.479266470581045
9,-15.480605662652943
10,-15.484240138422052
11,-15.484673308626105
12,-15.486175954345528
13,-15.48685250997485
14,-15.488478545984044
15,-15.490186768373304
16,-15.490633816797697
17,-15.491198650510487
18,-15.491535613058744
19,-15.493161034338623
20,-15.493672457922397
21,-15.494288496787135
22,-15.49466082564936
23,-15.494670621615876
24,-15.495018370690113
25,-15.49509754590688
26,-15.49532207645808
27,-15.496944434875774
28,-15.497517636200493
29,-15.497761879511296
30,-15.498042304318275
31,-15.498813236544235
32,-15.498961601471684
33,-15.49954673780035
34,-15.500096426873828
35,-15.500268567372537
36,-15.500344272003117
37,-15.500437232571537
38,-15.500803565127722
39,-15.501051135356304
40,-15.501436702170395
41,-15.501564822143909
42,-15.501673635473429
43,-15.502053159346472
44,-15.502325569150496
45,-15.502526347759163
46,-15.502763169867166
47,-15.502867966483697
48,-15.503184246060714
49,-15.50330967711475
50,-15.503454704766584
51,-15.50358033079049
