N,E [H]
1,-14.624080206711438
2,-14.627139619384403
3,-14.627274401890649
4,-14.631514516327353
5,-14.637350097156645
6,-14.64052970833564
7,-14.645983555044003
8,-14.647217805094865
9,-14.6493587229846
10,-14.650339392294919
11,-14.651111121166034
12,-14.65141597860447
13,-14.651691894358452
14,-14.6520781305886
15,-14.652722566454656
16,-14.65290869805573
17,-14.652959764123857
18,-14.653018571619585
19,-14.653429002067966
20,-14.653485013171005
21,-14.65349735817306
22,-14.65368228040729
23,-14.653717933921339
24,-14.65376225789062
25,-14.653764058056272
26,-14.653934384784886
27,-14.653941467366321
28,-14.653975708905515
29,-14.65407162631841
30,-14.654214992353864
31,-14.654222637787594
32,-14.654234168565191
33,-14.654262382727286
34,-14.6542907030127
35,-14.654320256203183
36,-14.654346721430665
37,-14.654348842922824
38,-14.654360633848292
39,-14.654366740317695
40,-14.654377666600611
41,-14.654377813673818
42,-14.654396869791444
43,-14.65441258207993
44,-14.654412797099091
45,-14.654419542009837
46,-14.654421171083701
47,-14.654429534457543
48,-14.65444534772403
49,-14.654448219363811
50,-14.654471910085432
51,-14.654474907967135
52,-14.654518108166847
53,-14.654518233956827
54,-14.654532421833498
55,-14.65454006609537
56,-14.654547346002838
57,-14.654561986491414
58,-14.654564473542928
59,-14.65456503981906
60,-14.65456572613756
61,-14.6545704005421
62,-14.654572168963341
63,-14.654573008421117
64,-14.65457851450599
65,-14.654585112395852
66,-14.654618070617932
67,-14.654619028684774
68,-14.654626506864615
69,-14.654628214231302
70,-14.654633892194727
71,-14.654634118440002
72,-14.65464015213186
73,-14.654643595854019
74,-14.654664052389222
75,-14.654664236882152
76,-14.65466568191775
77,-14.654669935225897
78,-14.654671052802817
79,-14.654676128401675
80,-14.654682256548998
81,-14.654689168238164
82,-14.654691880051558
83,-14.654692733495253
84,-14.654701945259102
85,-14.654703402654047
86,-14.654704644998228
87,-14.654712092831806
88,-14.654718578373737
89,-14.654723025831736
90,-14.654724295364668
91,-14.654724723025918
92,-14.65472473944018
93,-14.654725028906032
94,-14.654729806426817
95,-14.654736150579902
96,-14.654736297051187
97,-14.654740516007813
98,-14.654749300403251
99,-14.654751804441416
100,-14.654752634241113
101,-14.654753501590015
