t,S_00,S_01
0.0,0.7085137377349031,0.2914862622650973
0.01,0.7018299384103523,0.2983777180381758
0.02,0.6947761477162996,0.305236060410377
0.03,0.6878782746832278,0.3122825772818163
0.04,0.6808328083010763,0.3193403348282594
0.05,0.6735833040879969,0.3263861807907241
0.06,0.6666313444818057,0.3336077630844623
0.07,0.6592884464700687,0.34066690659939647
0.08,0.6522189928940075,0.34786013401745625
0.09,0.645080296116114,0.3549829153132978
0.1,0.6378839438380889,0.3620415472650908
0.11,0.6309833697894999,0.3691744505770808
0.12,0.6238160026813762,0.3760790952470074
0.13,0.6169793451009582,0.3830487929161096
0.14,0.6101806156463425,0.38989284323646967
0.15,0.603296121397369,0.3965491599414829
0.16,0.5968532371666008,0.40327702995373305
0.17,0.5902767763564399,0.4097310206851328
0.18,0.5837994190953796,0.4160503693404765
0.19,0.5777603014034219,0.4223992355911273
0.2,0.5715730861688517,0.4284209590335086
0.21,0.565530703099472,0.4342973449904893
0.22,0.5599395407537759,0.44018916348516857
0.23,0.5542770132936291,0.4457637865813837
0.24,0.5486727149129218,0.4511176650352542
0.25,0.543543463643984,0.4564964080976364
0.26,0.538499137390102,0.4616379644533597
0.27,0.5333606705215643,0.4664465483545927
0.28,0.5286265203625454,0.4712389243842017
0.29,0.5241772060323627,0.4759372541488763
0.3,0.5196688632084854,0.48030846889114875
0.31,0.515269565111253,0.4844856265445845
0.32,0.5112546348242945,0.4886616004634743
0.33,0.5073986830776733,0.49267616670861675
0.34,0.5034851665355251,0.4963869233830958
0.35000000000000003,0.49975294865992637,0.49998335184309156
0.36,0.4963263535433469,0.503569147874987
0.37,0.4930130505333049,0.5069998206973487
0.38,0.48965784542842,0.5101740672121812
0.39,0.48644593344370535,0.5132551997177954
0.4,0.48348681235564517,0.5163460878409734
0.41000000000000003,0.48062621181977816,0.5193271708098968
0.42,0.47772761960709625,0.5221034264527498
0.43,0.4748811745220287,0.5247748775870077
0.44,0.4722525897673281,0.5274978896412761
0.45,0.4697153776886037,0.5301772465067608
0.46,0.4671369483346133,0.5327087628853089
0.47000000000000003,0.4645240541776358,0.5351260713943543
0.48,0.46204860497036343,0.5376008108609761
0.49,0.459688167199933,0.5401337546747322
0.5,0.45727958982377087,0.5425828588757537
0.51,0.4547714285231454,0.544923360736094
0.52,0.45227247766160344,0.5472802038474077
0.53,0.449913335403114,0.5497943449652899
0.54,0.44753593619234255,0.5523301482953588
0.55,0.44499933470046993,0.5547670812858536
0.56,0.44236207843821596,0.5571846639889539
0.5700000000000001,0.4397851234390481,0.5597521677077496
0.58,0.4372875184111976,0.5625057634139308
0.59,0.4346118688117504,0.5652044081754527
0.6,0.4317337954991089,0.5678441640927995
0.61,0.4288273056371298,0.5706080902127093
0.62,0.42607003094285967,0.5736805048770125
0.63,0.42319128541120504,0.5768018895251547
0.64,0.41996762263166204,0.5797693815361378
0.65,0.4166119879955414,0.5828091738142053
0.66,0.4133912081779556,0.5861759664643085
0.67,0.4102484529634966,0.5898209993698029
0.68,0.40668169439796037,0.5932490327962208
0.6900000000000001,0.4028367508163078,0.5966322728437111
0.7000000000000001,0.3991083183781034,0.6003429333642949
0.71,0.39558969120396376,0.6044734052600537
0.72,0.3916415359003582,0.6083676939106921
0.73,0.3873427189881126,0.6121403895620701
0.74,0.38320773234903055,0.6162820673558728
0.75,0.37927603191755016,0.6208195343955907
0.76,0.3748566693731316,0.6250240031269926
0.77,0.3702131108121313,0.6292035335124689
0.78,0.3658754008096633,0.6338577862519577
0.79,0.3614679016912574,0.6385663600939939
0.8,0.3566040437678498,0.6429298539479992
0.81,0.3519082991844411,0.6476006772159274
0.8200000000000001,0.34739615273466007,0.6525517507256451
0.8300000000000001,0.34246401103387725,0.6571021299619849
0.84,0.3376308510211749,0.6618314247887083
0.85,0.33302971404413295,0.6668357602388248
0.86,0.3280732191836062,0.6714207967472278
0.87,0.32329828410367556,0.6762054277728877
0.88,0.3186842741247236,0.6811045322244738
0.89,0.31379362922063425,0.6855886487164577
0.9,0.30925745544392863,0.6903975064615706
0.91,0.30470736514622704,0.6950152324152269
0.92,0.3000247067057167,0.6993089066341356
0.93,0.29581576166415147,0.7039980107018152
0.9400000000000001,0.2914119046991732,0.7081698422528462
0.9500000000000001,0.28713791266506317,0.7122691104191788
0.96,0.2832647166597275,0.7165935354553005
0.97,0.2791499351251417,0.7202566523606111
0.98,0.27543613352618934,0.7241363967587968
0.99,0.2718707979035724,0.7278210645115786
1.0,0.26826075068683075,0.7310556948040825
1.01,0.26513265871583586,0.7345721842938711
1.02,0.2619231216447902,0.737507308619676
1.03,0.25900333875453113,0.7404427886613046
1.04,0.2563495263966743,0.7432988588218038
1.05,0.2536583286650874,0.7456210624739379
1.06,0.25137231535822857,0.7480986808245601
1.07,0.24913920426331043,0.7501540924253772
1.08,0.24720917613105586,0.7522306620651741
1.09,0.24543377124973215,0.7540549033902054
1.1,0.2437264491222374,0.7555126607160625
1.11,0.24239120230227607,0.7571386635529576
1.12,0.24103961346560104,0.7582433895359911
1.1300000000000001,0.2399541635675167,0.7593806765482032
1.1400000000000001,0.2390676731180013,0.7604219072284232
1.1500000000000001,0.23817051927302194,0.7610093494036563
1.16,0.23759954914998446,0.7618161580070283
1.17,0.23707526678166113,0.762297904861395
1.18,0.23661962002249132,0.7625504223235373
1.19,0.2364305954063272,0.762998851481167
1.2,0.23621884872315244,0.7630505806316841
1.21,0.2361204815292606,0.7630495871493587
1.22,0.23621283573452637,0.7631812090461083
1.23,0.23625964825649004,0.7629391044964732
1.24,0.23641992573633083,0.7627354956216247
1.25,0.23671940455009474,0.7626458032206627
1.26,0.23696113363731716,0.7622189472102148
1.27,0.2372794035497815,0.7618313160665763
1.28,0.237715305700508,0.7616013311224716
1.29,0.2380991409065293,0.7611008339868586
1.3,0.23849827823310255,0.7605570928989703
1.31,0.23901235647718258,0.7602598418455789
1.32,0.239501277716622,0.7598061870826407
1.33,0.23991921139721833,0.7591152082389848
1.34,0.24042966929992055,0.7586806432263766
1.35,0.24097857809588136,0.7583412946067433
1.36,0.24145011220785592,0.7577394893458353
1.37,0.24189631223320612,0.7570823746723203
1.3800000000000001,0.24242315536982464,0.7567170009547636
1.3900000000000001,0.242945746202859,0.7563427454322326
1.4000000000000001,0.243388122482434,0.7557122831219991
1.41,0.24382651819375573,0.7551169653124516
1.42,0.24433121016947928,0.7548055664464671
1.43,0.24481881120456034,0.7544494202689096
1.44,0.24523116160620362,0.7538398302628385
1.45,0.2456377020185564,0.753256655877388
1.46,0.24611421373064316,0.752980149248003
1.47,0.24658072994724772,0.7526817521913186
1.48,0.24697647362985423,0.7521142781698916
1.49,0.24735243200587084,0.7514961894930058
1.5,0.24780817214832773,0.7512059960259777
1.51,0.24828382916306407,0.750999821239309
1.52,0.24869007725916306,0.7504957655467475
1.53,0.24905408642498542,0.7498100754023749
1.54,0.24948585937814632,0.7493739721437556
1.55,0.2500017573686595,0.7492450577263359
1.56,0.250464375961072,0.7488595116862348
1.57,0.25085364768911345,0.7481243528003219
