N,E [H]
1,-15.559838435400858
2,-15.564542415376417
3,-15.566506313668441
4,-15.568693315023028
5,-15.570217195528038
6,-15.571010923196
7,-15.57259473158543
8,-15.573175794293999
9,-15.573643064227468
10,-15.575143658744338
11,-15.575365710637682
12,-15.57576355131599
13,-15.57683570386541
14,-15.578445914568348
15,-15.579184102974736
16,-15.579197863909856
17,-15.579263652408965
18,-15.580004122753907
19,-15.58063588726257
20,-15.580801470730044
21,-15.581677082231034
22,-15.581760679124063
23,-15.58223473674275
24,-15.582785476465194
25,-15.58319449008141
26,-15.583447387348146
27,-15.583597206345239
28,-15.583733725738817
29,-15.584284999698005
30,-15.584378592831982
31,-15.584408873988597
32,-15.584474339323984
33,-15.584824960825452
34,-15.58492305949127
35,-15.585064249753138
36,-15.585298968923173
37,-15.58556499803237
38,-15.585740349793895
39,-15.585987752950851
40,-15.586118309119069
41,-15.586244704595709
42,-15.586289587248148
43,-15.586497750882476
44,-15.586594871423156
45,-15.586668317746138
46,-15.58678626696091
47,-15.58689920434512
48,-15.586977167813973
49,-15.587075658316623
50,-15.587176367303433
51,-15.587289073686206
52,-15.587412943705901
53,-15.587428176903979
54,-15.587495546290079
55,-15.587612530068046
56,-15.58773030639749
57,-15.587753009363395
58,-15.587765792173046
59,-15.587808838822697
60,-15.587863774522205
61,-15.58792239357941
62,-15.587958398106808
63,-15.587972485525633
64,-15.587999623786903
65,-15.588021273542482
66,-15.588114996135001
67,-15.588141299534268
68,-15.588177516185455
69,-15.588223005813788
70,-15.588224853933868
71,-15.588274165892914
72,-15.588295110223886
73,-15.588325349367883
74,-15.58833066550449
75,-15.588363185188172
76,-15.588389560206522
77,-15.588411237777008
78,-15.588442586854697
79,-15.588476726421046
80,-15.58848986959742
81,-15.588494004095326
82,-15.58850444825237
83,-15.588516404187555
84,-15.588527172787266
85,-15.58855175646264
86,-15.588570703821178
87,-15.588578677704836
88,-15.588580980383334
89,-15.588588138288776
90,-15.588606826477278
91,-15.588615953538627
92,-15.588628246183452
93,-15.58865510755221
94,-15.588659342364988
95,-15.588671250440138
96,-15.58868225214105
97,-15.588685987111488
98,-15.588705639830085
99,-15.58871088902176
100,-15.588712061749701
101,-15.588721278997799
