N,E [H]
1,-15.531624199703103
2,-15.534673058395233
3,-15.545442613764417
4,-15.548358139705604
5,-15.549298576406485
6,-15.549394007884754
7,-15.549619505969863
8,-15.550088576451943
9,-15.550882537037213
10,-15.550990327240116
11,-15.551086882903624
12,-15.551386809284887
13,-15.551486193700567
14,-15.552229442511486
15,-15.552280242023073
16,-15.552296441350892
17,-15.554094472017336
18,-15.554637838538776
19,-15.55469744678576
20,-15.55484513457398
21,-15.554914411741292
22,-15.555426721172449
23,-15.555485434731892
24,-15.555846561275334
25,-15.55669221261143
26,-15.556731225825702
27,-15.557476330342684
28,-15.55756328813275
29,-15.557563954109773
30,-15.557571603126613
31,-15.558158507398216
32,-15.558508718712822
33,-15.558529005434947
34,-15.558724613502447
35,-15.55919592907058
36,-15.559426017406754
37,-15.56048816916411
38,-15.562212054483492
39,-15.562231067367703
40,-15.562468384142152
41,-15.562571119329387
42,-15.562705018527797
43,-15.56277252820613
44,-15.563400146205472
45,-15.563466219698757
46,-15.563919273219883
47,-15.5639616541055
48,-15.563976019450177
49,-15.563990191573067
50,-15.564020186687507
51,-15.56423367766608
52,-15.564263602806381
53,-15.564279826927718
54,-15.564302722623312
55,-15.56431464112732
56,-15.564339684662439
57,-15.564418591805259
58,-15.564426208212007
59,-15.56457363354813
60,-15.56481111988604
61,-15.564819243153897
62,-15.564931660883959
63,-15.565154403160433
64,-15.56535770836558
65,-15.565528873267237
66,-15.56571359093803
67,-15.5658026052061
68,-15.566125638754954
69,-15.566161899188375
70,-15.566212968499787
71,-15.566332567202934
72,-15.566795803052688
73,-15.566843480928558
74,-15.56688019866717
75,-15.56691504776848
76,-15.567068420072449
77,-15.567254018837675
78,-15.567280456000885
79,-15.567463168731415
80,-15.567869291327522
81,-15.567918572690438
82,-15.567930547036145
83,-15.568031278263582
84,-15.568060614885026
85,-15.56813527317134
86,-15.568193453586986
87,-15.568267845026083
88,-15.568394084009851
89,-15.568397493998267
90,-15.568406901123348
91,-15.568626518464932
92,-15.56877486685711
93,-15.568991281991652
94,-15.569058371363578
95,-15.569067294070454
96,-15.56907899252388
97,-15.569080752463787
98,-15.569134075421754
99,-15.569137614873833
100,-15.569200310192112
101,-15.569225154674552
