N,E [H]
1,-14.63849393112593
2,-14.64557041739626
3,-14.650944152513096
4,-14.65543205704387
5,-14.657115554013696
6,-14.659099640805742
7,-14.66095900452413
8,-14.662028027300021
9,-14.662930627290718
10,-14.663130814973403
11,-14.663396025516157
12,-14.663661636446799
13,-14.663845834508786
14,-14.663886913505397
15,-14.664313157279588
16,-14.664447281461868
17,-14.664471171436213
18,-14.664561109849222
19,-14.664590073603863
20,-14.664739097882965
21,-14.664817880006838
22,-14.665175260625842
23,-14.665299848575508
24,-14.665350364884773
25,-14.665431740520043
26,-14.665509536298668
27,-14.6655693008331
28,-14.665585997724996
29,-14.665601254326715
30,-14.665607429893273
31,-14.665630278096591
32,-14.665644253997979
33,-14.665654420481289
34,-14.665670472738997
35,-14.665713110576343
36,-14.665752207116569
37,-14.665762540829796
38,-14.66578808709991
39,-14.665839954056667
40,-14.665858502031787
41,-14.665863964571324
42,-14.665869738337648
43,-14.665881718319978
44,-14.665882308056702
45,-14.66588889435632
46,-14.665890670490743
47,-14.665898229214143
48,-14.665911663780733
49,-14.665921273654797
50,-14.665926866825906
51,-14.665926866839824
