N,E [H]
1,-107.4959750091581
2,-107.51243181941066
3,-107.52414997113502
4,-107.5318037594571
5,-107.53180422364574
6,-107.53440190466311
7,-107.53956074616556
8,-107.5499694080503
9,-107.55039604418963
10,-107.55674639781381
11,-107.55895302064684
12,-107.55896592926356
13,-107.56048065681388
14,-107.5616223964051
15,-107.56514535271171
16,-107.56538169287286
17,-107.56552049776893
18,-107.56580031941452
19,-107.56583754522305
20,-107.56785434638748
21,-107.56823949614838
22,-107.5684987820698
23,-107.57065863883025
24,-107.57118347514401
25,-107.57182896473357
26,-107.5727961514453
27,-107.57279660888068
28,-107.57319185708367
29,-107.57616739815144
30,-107.57750049073572
31,-107.5777179869954
32,-107.57814095493204
33,-107.57953788280808
34,-107.5808535018648
35,-107.58136982267311
36,-107.58291034836957
37,-107.58309706439016
38,-107.58406760900361
39,-107.58646846902863
40,-107.58885679271513
41,-107.58914876843937
42,-107.5905901694071
43,-107.59067097821554
44,-107.59077562180312
45,-107.59100384090465
46,-107.59227225599366
47,-107.59321764873413
48,-107.59424800028715
49,-107.59439355378277
50,-107.5950231030215
51,-107.59534800293612
52,-107.59547932004212
53,-107.59644102685567
54,-107.59644947119912
55,-107.59649055379612
56,-107.59686501890563
57,-107.59758996327878
58,-107.5981865608551
59,-107.59854848033581
60,-107.59905009768869
61,-107.59967452071928
62,-107.6003883526145
63,-107.60096783820767
64,-107.60259730903515
65,-107.60270768711707
66,-107.60328569883245
67,-107.60373174550057
68,-107.60428817991257
69,-107.60458433662811
70,-107.60501208148766
71,-107.6053702472878
72,-107.60594084513193
73,-107.60612039952285
74,-107.60616221123436
75,-107.60617010992368
76,-107.606673800254
77,-107.60687700023868
78,-107.60697928823404
79,-107.60728085102295
80,-107.60729132773939
81,-107.6075224510681
82,-107.60813144538075
83,-107.60850109191912
84,-107.60878355869941
85,-107.60947431853131
86,-107.60965324549922
87,-107.60978434739806
88,-107.60980629609126
89,-107.6105308732782
90,-107.61097539245458
91,-107.61102105899401
92,-107.61116160607779
93,-107.61155438770007
94,-107.61195831920455
95,-107.6119941845657
96,-107.61211984311785
97,-107.6122288512235
98,-107.61226067733743
99,-107.61234168048595
100,-107.61241192793585
101,-107.61248160485565
