N,E [H]
1,-107.40195718065993
2,-107.40872978623236
3,-107.40901145650322
4,-107.41027526110521
5,-107.41039939167747
6,-107.41048664501893
7,-107.41102877599027
8,-107.415395283714
9,-107.41540932868078
10,-107.41608129716754
11,-107.4180088804329
12,-107.41867141786547
13,-107.41886030204462
14,-107.42333758128386
15,-107.42434128653406
16,-107.42450891157
17,-107.42638675928625
18,-107.42638789177083
19,-107.43367676894623
20,-107.43429155882457
21,-107.43822409324638
22,-107.44053391662405
23,-107.44071861874133
24,-107.44119910081226
25,-107.44655070719732
26,-107.44655325638753
27,-107.4491878368889
28,-107.45103834358655
29,-107.45187893852224
30,-107.45191794329995
31,-107.45212346884327
32,-107.45244500983776
33,-107.45258969749035
34,-107.45331862482975
35,-107.45356486781691
36,-107.45395570548565
37,-107.45469903665955
38,-107.45472409540119
39,-107.45475601514278
40,-107.45477027235263
41,-107.45493666900975
42,-107.45499147608801
43,-107.45503643866041
44,-107.4553411438179
45,-107.45534128834602
46,-107.4562822481247
47,-107.4570343413854
48,-107.45707971044848
49,-107.45709709394528
50,-107.45715908428136
51,-107.45716480647582
52,-107.45733957359722
53,-107.45751067281633
54,-107.4576632549959
55,-107.45783012935085
56,-107.4585255778694
57,-107.45869675550863
58,-107.45874810018682
59,-107.45883947672034
60,-107.45886701407228
61,-107.46004092049485
62,-107.46013429269664
63,-107.46078531232062
64,-107.46083552783543
65,-107.460837184089
66,-107.46121309152662
67,-107.46121476618691
68,-107.46121520697284
69,-107.46144110178348
70,-107.46211009141183
71,-107.46397930781922
72,-107.4639830040102
73,-107.46401139645255
74,-107.46415401731
75,-107.46445069612716
76,-107.46458175970581
77,-107.46489688192548
78,-107.46582668465719
79,-107.46584614117265
80,-107.46584771966309
81,-107.46613549843984
82,-107.46614337853313
83,-107.466527868923
84,-107.46672889314415
85,-107.46674929219913
86,-107.4667964332828
87,-107.46718472881751
88,-107.46857387521968
89,-107.46869157753558
90,-107.46882299049085
91,-107.46887833182495
92,-107.46905034566936
93,-107.46906866949797
94,-107.46947851145025
95,-107.4696538416209
96,-107.46997058188451
97,-107.47000610876046
98,-107.47008837478015
99,-107.47068836077742
100,-107.47080187341545
101,-107.47080331831819
