N,E [H]
1,-15.55671183606112
2,-15.563921530761295
3,-15.567015526152478
4,-15.567778479742842
5,-15.568922940048223
6,-15.569126955557998
7,-15.569463238453453
8,-15.569467540555312
9,-15.570928797541509
10,-15.573205521258677
11,-15.574166279577984
12,-15.574472676700353
13,-15.575225824269243
14,-15.575880638488304
15,-15.575887194715063
16,-15.57618832374624
17,-15.576212093232948
18,-15.57637747946018
19,-15.57656889321283
20,-15.577049137411546
21,-15.577771322605688
22,-15.578037026449792
23,-15.578037250001362
24,-15.578422192388691
25,-15.578566694515343
26,-15.578605023495943
27,-15.579193772108713
28,-15.57951353907725
29,-15.579640316378265
30,-15.579828528578577
31,-15.580176609480592
32,-15.580334085345138
33,-15.580432325772874
34,-15.580525741183083
35,-15.581264491288493
36,-15.581269517273185
37,-15.581420877706522
38,-15.581539170137058
39,-15.581724684164945
40,-15.581761630672693
41,-15.581859827747044
42,-15.581995576578304
43,-15.582191253500838
44,-15.582204924181204
45,-15.582259387363466
46,-15.58231105864898
47,-15.582611410488807
48,-15.582828333691824
49,-15.58283891004365
50,-15.582874753838686
51,-15.582895035996904
52,-15.58295677629086
53,-15.583124103861588
54,-15.583138309706014
55,-15.583238613762061
56,-15.583246139034
57,-15.583279623493024
58,-15.58330467512363
59,-15.583333463018919
60,-15.58340101944527
61,-15.583409991547772
62,-15.583457472806028
63,-15.583577944885231
64,-15.58359971969408
65,-15.58380768484532
66,-15.583822012677555
67,-15.583891621417036
68,-15.583914420209382
69,-15.583919865254446
70,-15.583939096185343
71,-15.584005451781286
72,-15.584015174066003
73,-15.584050008703246
74,-15.584151603782859
75,-15.584162498257744
76,-15.58418923421482
77,-15.58418975005228
78,-15.584250441235005
79,-15.584251692405878
80,-15.584265672337887
81,-15.584295145946413
82,-15.58440566406936
83,-15.584444319738964
84,-15.584449120992861
85,-15.584452327130716
86,-15.584580788390925
87,-15.584597413545334
88,-15.584619080409398
89,-15.584719783659144
90,-15.584778806056967
91,-15.584787724891287
92,-15.584824261972683
93,-15.584979982023075
94,-15.584989545917825
95,-15.585096384753166
96,-15.585113657420635
97,-15.585119574573255
98,-15.58514761746641
99,-15.585171765045965
100,-15.585189386804817
101,-15.585272210552539
