N,E [H]
1,-147.39798979612277
2,-147.41450831532893
3,-147.41542381261021
4,-147.4283035322159
5,-147.52812932271385
6,-147.54783833049095
7,-147.54869071587285
8,-147.54904282368904
9,-147.55363707626466
10,-147.55372505539873
11,-147.56415962636567
12,-147.5642128979587
13,-147.56423836144438
14,-147.5700095576897
15,-147.5702971150328
16,-147.57094704710218
17,-147.57344291747984
18,-147.57445053912176
19,-147.57450988802546
20,-147.57452584165455
21,-147.5747561934012
22,-147.5820455981874
23,-147.58329795437015
24,-147.58357331412537
25,-147.58426419954804
26,-147.59200703449352
27,-147.5932472426229
28,-147.59488986288974
29,-147.60446905084106
30,-147.6049387668613
31,-147.6061380558168
32,-147.60656884976157
33,-147.60732032966646
34,-147.61023654242936
35,-147.61140970993264
36,-147.61165658241563
37,-147.62496485236707
38,-147.64305108466013
39,-147.64350118126438
40,-147.64353984058354
41,-147.64545949019947
42,-147.64547450020194
43,-147.6456286339692
44,-147.64566016593832
45,-147.64585929513348
46,-147.64708850993097
47,-147.6478062104057
48,-147.64783013115718
49,-147.64795350645028
50,-147.64894142977207
51,-147.64895344488292
52,-147.64896224245066
53,-147.64960699864343
54,-147.65102768496905
55,-147.65143061146566
56,-147.6517721882963
57,-147.65189414558924
58,-147.6520654094676
59,-147.6520903996024
60,-147.6521204483776
61,-147.65239187670485
62,-147.6523982778901
63,-147.65345941167368
64,-147.6536008073493
65,-147.65364169334003
66,-147.65391949054995
67,-147.6542212744879
68,-147.6550799013149
69,-147.65526318218343
70,-147.65609123443858
71,-147.6561271533871
72,-147.6561371287513
73,-147.65620034818255
74,-147.65644945858367
75,-147.65665607882488
76,-147.65711225484512
77,-147.65711832121517
78,-147.65720795152222
79,-147.65746420993898
80,-147.65790371654586
81,-147.65854039005745
82,-147.6590263145859
83,-147.65987882026462
84,-147.65988697200584
85,-147.6601513735204
86,-147.66023123982305
87,-147.66052417481865
88,-147.66090036024787
89,-147.66094867482678
90,-147.66100278150347
91,-147.6611195241821
92,-147.6613116505647
93,-147.66133612046065
94,-147.6614024315526
95,-147.6614214496362
96,-147.66144743969505
97,-147.66168586121685
98,-147.66210462175906
99,-147.6625150004074
100,-147.6625566529051
101,-147.66258456228778
