N,E [H]
1,-107.46682834300748
2,-107.47904812552031
3,-107.49066601482014
4,-107.50239725395012
5,-107.50308748235229
6,-107.50356130892892
7,-107.50681952037047
8,-107.50895140414225
9,-107.51089374163857
10,-107.5116057250355
11,-107.51671414351377
12,-107.51806969154629
13,-107.52038938656376
14,-107.52051136357503
15,-107.52082153034304
16,-107.52860079314621
17,-107.52894263382059
18,-107.5308148930049
19,-107.53093726880488
20,-107.53343328459341
21,-107.53400798292716
22,-107.53454906704498
23,-107.53462603570208
24,-107.53516912276638
25,-107.53517083517738
26,-107.5352952864128
27,-107.53722344285227
28,-107.53821625814594
29,-107.53844226566792
30,-107.53849034210349
31,-107.53853509132247
32,-107.53860763121044
33,-107.53871188116105
34,-107.53895579884876
35,-107.54146641053394
36,-107.54162279340746
37,-107.54283159800472
38,-107.54318454941523
39,-107.54337018934238
40,-107.5440268468318
41,-107.54483698563158
42,-107.54491044684052
43,-107.54606985983915
44,-107.5468097916316
45,-107.54731890184067
46,-107.54864280522906
47,-107.54895886930659
48,-107.54971542135787
49,-107.5507914874521
50,-107.55172976481713
51,-107.55233072371634
52,-107.55237630460897
53,-107.55279273581289
54,-107.55279797845833
55,-107.55294830873889
56,-107.55296899777942
57,-107.55416118867721
58,-107.55479057489524
59,-107.55513293683643
60,-107.55618056088684
61,-107.55689762934342
62,-107.55762030837843
63,-107.55810762519991
64,-107.55828217744435
65,-107.55831733766637
66,-107.55890257439391
67,-107.55904734261993
68,-107.55939258396862
69,-107.55945970658657
70,-107.55976788042405
71,-107.56033985791777
72,-107.56071791071682
73,-107.56106941137723
74,-107.56118580353551
75,-107.5612405072241
76,-107.56173766164241
77,-107.5618229340117
78,-107.56190203648636
79,-107.56239582966208
80,-107.56245423859004
81,-107.56268687813919
82,-107.5626876013988
83,-107.56285264669064
84,-107.56286350150037
85,-107.56286808105912
86,-107.5629905704178
87,-107.56299078522552
88,-107.56311266972554
89,-107.5631735764767
90,-107.56326619620867
91,-107.56333996373564
92,-107.56342777895975
93,-107.56362860571498
94,-107.56367417359829
95,-107.56368370121277
96,-107.56378165673101
97,-107.56388192390122
98,-107.56404928680486
99,-107.56426808581058
100,-107.56473729699945
101,-107.5648639251203
