N,E [H]
1,-14.615123201525563
2,-14.619720074751084
3,-14.624692925824164
4,-14.628054257211321
5,-14.628895163559944
6,-14.630420338419853
7,-14.632458826292229
8,-14.63269742451551
9,-14.633445091801132
10,-14.633687188117628
11,-14.636766415479249
12,-14.639542734942495
13,-14.639635236202968
14,-14.64030520233171
15,-14.642325365890757
16,-14.642434164811501
17,-14.642844442209142
18,-14.643874755807358
19,-14.64387476152045
20,-14.644223468649315
21,-14.645471259786255
22,-14.645811848212814
23,-14.64581678068406
24,-14.64589602669756
25,-14.645923365326283
26,-14.645933038304426
27,-14.64629728259439
28,-14.647524619629117
29,-14.647699383566302
30,-14.64772132909011
31,-14.647738107721505
32,-14.647754229238918
33,-14.64789506165767
34,-14.648020021353885
35,-14.648095007155979
36,-14.648144626836332
37,-14.648159822573215
38,-14.648185434640421
39,-14.648217535899356
40,-14.648241820822955
41,-14.648255250109214
42,-14.64825988974211
43,-14.64828456562525
44,-14.648297467607984
45,-14.648453463726655
46,-14.648458158022342
47,-14.648529463000317
48,-14.648531524067362
49,-14.648562830947508
50,-14.648599591631648
51,-14.64863597072047
